Format Version,1.23,Take Name,Illuminance Optitrack_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 03.20.26.743,Capture Start Frame,1623671,Total Frames in Take,16332,Total Exported Frames,16332,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
13135,109.458000,0.020748,-0.712840,-0.054297,-0.698914,-3136.867164,1375.875134,1795.564414
13136,109.467000,0.020687,-0.712300,-0.056631,-0.699281,-3138.731767,1375.966289,1801.709233
13137,109.475000,0.019473,-0.713409,-0.056988,-0.698156,-3140.978644,1376.341360,1807.805131
13138,109.483000,0.018409,-0.713657,-0.057217,-0.697912,-3143.250581,1376.845439,1813.896936
13139,109.492000,0.017447,-0.712612,-0.057990,-0.698939,-3145.331621,1377.505300,1820.024074
13140,109.500000,0.018626,-0.711669,-0.060253,-0.699679,-3147.710781,1377.850816,1825.983700
13141,109.508000,0.018600,-0.711429,-0.061127,-0.699847,-3150.100631,1378.384055,1831.835563
13142,109.517000,0.018299,-0.711321,-0.061878,-0.699899,-3152.476550,1378.932943,1837.758500
13143,109.525000,0.018191,-0.711068,-0.062415,-0.700111,-3154.964892,1379.530634,1843.672493
13144,109.533000,0.018445,-0.710726,-0.062489,-0.700445,-3157.440942,1379.989776,1849.405491
13145,109.542000,0.018166,-0.710017,-0.062377,-0.701181,-3159.887574,1380.561236,1855.245243
13146,109.550000,0.018390,-0.709388,-0.063124,-0.701745,-3162.666499,1381.240702,1861.137955
13147,109.558000,0.018761,-0.708609,-0.062975,-0.702535,-3165.202218,1381.714697,1866.933605
13148,109.567000,0.020167,-0.708480,-0.062913,-0.702632,-3168.204126,1382.209434,1872.495321
13149,109.575000,0.020707,-0.708076,-0.063074,-0.703009,-3171.030927,1382.722605,1878.203796
13150,109.583000,0.021419,-0.708215,-0.063488,-0.702810,-3174.286681,1383.320393,1883.891501
13151,109.592000,0.022043,-0.707640,-0.063718,-0.703349,-3177.281273,1383.787315,1889.620525
13152,109.600000,0.023035,-0.706825,-0.064293,-0.704084,-3180.445414,1384.290075,1895.282025
13153,109.608000,0.023277,-0.705868,-0.064640,-0.705004,-3183.493373,1384.798412,1901.008405
13154,109.617000,0.023940,-0.705241,-0.065594,-0.705521,-3186.898955,1385.322715,1906.746953
13155,109.625000,0.023867,-0.704474,-0.066329,-0.706221,-3190.207082,1385.868626,1912.636188
13156,109.633000,0.024357,-0.703820,-0.067713,-0.706724,-3193.662404,1386.304897,1918.469064
13157,109.642000,0.025008,-0.702677,-0.068632,-0.707749,-3197.062489,1386.628229,1924.163493
13158,109.650000,0.027967,-0.698652,-0.068550,-0.711621,-3199.439166,1386.084226,1929.307765
13159,109.658000,0.027607,-0.698401,-0.070013,-0.711739,-3203.155136,1386.611559,1935.148233
13160,109.667000,0.027018,-0.698164,-0.071728,-0.711823,-3206.826668,1387.088350,1941.066495
13161,109.675000,0.025460,-0.698990,-0.073639,-0.710875,-3210.923398,1387.910992,1947.063922
13162,109.683000,0.024005,-0.699987,-0.075681,-0.709728,-3215.071688,1388.681357,1953.049440
13163,109.692000,0.023061,-0.699942,-0.076867,-0.709676,-3218.713689,1389.099917,1958.753909
13164,109.700000,0.024392,-0.698053,-0.077654,-0.711405,-3222.035723,1389.071314,1963.983635
13165,109.708000,0.024045,-0.697771,-0.078672,-0.711582,-3225.776952,1389.427551,1969.534880
13166,109.717000,0.023521,-0.697312,-0.079391,-0.711969,-3229.469324,1389.714621,1975.009739
13167,109.725000,0.023253,-0.696732,-0.080083,-0.712468,-3233.306132,1390.033753,1980.453773
13168,109.733000,0.023230,-0.696215,-0.080364,-0.712943,-3237.056611,1390.199733,1985.715730
13169,109.742000,0.023131,-0.695811,-0.080556,-0.713318,-3240.885967,1390.417524,1990.896768
13170,109.750000,0.023251,-0.695044,-0.080268,-0.714094,-3244.678101,1390.501947,1995.992614
13171,109.758000,0.023518,-0.694161,-0.080390,-0.714930,-3248.503847,1390.631671,2001.047730
13172,109.767000,0.023537,-0.693571,-0.080629,-0.715475,-3252.405400,1390.778731,2006.077245
13173,109.775000,0.023439,-0.692551,-0.080693,-0.716458,-3256.275752,1390.974659,2011.182875
13174,109.783000,0.023580,-0.691451,-0.080753,-0.717509,-3260.142081,1391.029044,2016.161432
13175,109.792000,0.024092,-0.690497,-0.081180,-0.718362,-3264.305526,1391.181106,2021.110167
13176,109.800000,0.024175,-0.689888,-0.081554,-0.718901,-3268.553587,1391.296414,2026.086477
13177,109.808000,0.023683,-0.689447,-0.081922,-0.719299,-3272.770853,1391.377854,2031.123342
13178,109.817000,0.023808,-0.688898,-0.082353,-0.719771,-3277.133794,1391.416637,2036.062642
13179,109.825000,0.023603,-0.688273,-0.082671,-0.720339,-3281.403641,1391.376636,2041.008154
13180,109.833000,0.023844,-0.688220,-0.083363,-0.720302,-3286.042705,1391.430266,2045.802272
13181,109.842000,0.023980,-0.688116,-0.084094,-0.720312,-3290.672141,1391.396579,2050.564629
13182,109.850000,0.024229,-0.687945,-0.084931,-0.720369,-3295.342462,1391.308354,2055.315088
13183,109.858000,0.024704,-0.687522,-0.085861,-0.720646,-3300.044227,1391.204777,2060.019270
13184,109.867000,0.025367,-0.686682,-0.086347,-0.721366,-3304.709098,1391.036099,2064.592235
13185,109.875000,0.025723,-0.686262,-0.087369,-0.721630,-3309.479778,1390.834242,2069.213338
13186,109.883000,0.026206,-0.685835,-0.088288,-0.721906,-3314.382228,1390.632291,2073.841895
13187,109.892000,0.026853,-0.685425,-0.088509,-0.722245,-3319.166263,1390.250281,2078.232127
13188,109.900000,0.027561,-0.684456,-0.089467,-0.723019,-3324.027320,1389.924937,2082.746920
13189,109.908000,0.028382,-0.684548,-0.089930,-0.722843,-3329.137745,1389.504310,2087.022117
13190,109.917000,0.029088,-0.684136,-0.090457,-0.723138,-3334.093377,1389.064217,2091.392118
13191,109.925000,0.029632,-0.684511,-0.090514,-0.722754,-3339.163874,1388.567381,2095.587150
13192,109.933000,0.030359,-0.684937,-0.091378,-0.722211,-3344.439021,1388.121504,2099.804660
13193,109.942000,0.031013,-0.684752,-0.091169,-0.722385,-3349.373879,1387.471144,2103.904117
13194,109.950000,0.031698,-0.684634,-0.091012,-0.722488,-3354.348017,1386.757866,2107.952520
13195,109.958000,0.031874,-0.685205,-0.091165,-0.721919,-3359.623500,1386.190683,2112.096145
13196,109.967000,0.032506,-0.685615,-0.090625,-0.721570,-3364.754643,1385.419558,2116.013696
13197,109.975000,0.032698,-0.685582,-0.090791,-0.721571,-3369.808436,1384.706545,2120.076634
13198,109.983000,0.032812,-0.685655,-0.090823,-0.721493,-3374.952196,1383.980374,2124.157397
13199,109.992000,0.032963,-0.686110,-0.090407,-0.721106,-3380.116956,1383.214413,2128.066740
13200,110.000000,0.032891,-0.686360,-0.090305,-0.720884,-3385.256074,1382.444246,2132.034292
13201,110.008000,0.033187,-0.686504,-0.090360,-0.720726,-3390.392413,1381.676179,2135.890673
13202,110.017000,0.033101,-0.687124,-0.090385,-0.720136,-3395.627782,1381.027411,2139.764153
13203,110.025000,0.032740,-0.687296,-0.090069,-0.720027,-3400.664454,1380.316624,2143.589811
13204,110.033000,0.032606,-0.687671,-0.090096,-0.719672,-3405.804240,1379.634806,2147.309410
13205,110.042000,0.033077,-0.687644,-0.089716,-0.719724,-3410.912646,1378.920943,2150.980141
13206,110.050000,0.032847,-0.688721,-0.089234,-0.718764,-3416.096926,1378.201273,2154.466386
13207,110.058000,0.032456,-0.689448,-0.088926,-0.718122,-3421.252390,1377.514355,2158.042630
13208,110.067000,0.032038,-0.690122,-0.088716,-0.717520,-3426.376165,1376.797111,2161.564101
13209,110.075000,0.031699,-0.689987,-0.088359,-0.717709,-3431.322121,1376.082277,2165.012924
13210,110.083000,0.030459,-0.690221,-0.088052,-0.717575,-3436.231459,1375.461084,2168.562888
13211,110.092000,0.029134,-0.690500,-0.087787,-0.717395,-3441.106143,1374.918526,2172.008661
13212,110.100000,0.028191,-0.689555,-0.088751,-0.718222,-3446.198327,1374.699435,2175.793227
13213,110.108000,0.026798,-0.690155,-0.088472,-0.717733,-3451.098137,1374.184064,2179.073501
13214,110.117000,0.025276,-0.691184,-0.088114,-0.716842,-3456.163375,1373.742978,2182.294216
13215,110.125000,0.024690,-0.691383,-0.088378,-0.716638,-3461.175117,1373.411033,2185.517312
13216,110.133000,0.023438,-0.692605,-0.087655,-0.715588,-3466.278506,1373.031282,2188.519770
13217,110.142000,0.022420,-0.692734,-0.088070,-0.715444,-3471.221856,1372.691554,2191.737774
13218,110.150000,0.021350,-0.693374,-0.087408,-0.714938,-3476.182835,1372.298459,2194.736815
13219,110.158000,0.021099,-0.692195,-0.086811,-0.716159,-3480.596244,1371.816631,2197.578928
13220,110.167000,0.020481,-0.692488,-0.086724,-0.715905,-3485.501933,1371.449033,2200.456076
13221,110.175000,0.019595,-0.692550,-0.085979,-0.715959,-3490.194614,1371.094680,2203.224524
13222,110.183000,0.018802,-0.692266,-0.086648,-0.716174,-3495.069393,1371.112989,2206.192578
13223,110.192000,0.017591,-0.692513,-0.086366,-0.716001,-3499.790717,1370.969798,2208.896123
13224,110.200000,0.016943,-0.692493,-0.085539,-0.716135,-3504.431157,1370.810934,2211.376557
13225,110.208000,0.017584,-0.693455,-0.085469,-0.715196,-3509.469470,1370.678464,2213.522310
13226,110.217000,0.017197,-0.694917,-0.085422,-0.713792,-3514.507356,1370.652585,2215.820689
13227,110.225000,0.017862,-0.694287,-0.086291,-0.714283,-3519.528694,1370.654736,2218.374025
13228,110.233000,0.017284,-0.695273,-0.087224,-0.713224,-3524.472477,1370.616102,2220.854461
13229,110.242000,0.016899,-0.696234,-0.086085,-0.712434,-3528.976766,1370.308998,2222.934850
13230,110.250000,0.018124,-0.696264,-0.087760,-0.712170,-3534.062890,1370.332159,2225.140575
13231,110.258000,0.017494,-0.697687,-0.088737,-0.710670,-3539.123944,1370.447700,2227.312677
13232,110.267000,0.017556,-0.697088,-0.089740,-0.711130,-3543.808719,1370.457079,2229.488271
13233,110.275000,0.018062,-0.696137,-0.090883,-0.711904,-3548.491188,1370.514806,2231.575349
13234,110.283000,0.015762,-0.697823,-0.090664,-0.710334,-3552.896557,1370.588044,2233.754808
13235,110.292000,0.014771,-0.698540,-0.092108,-0.709465,-3557.470012,1370.679232,2235.938110
13236,110.300000,0.015504,-0.698925,-0.093457,-0.708893,-3562.430767,1370.719335,2237.787806
13237,110.308000,0.015089,-0.698329,-0.095214,-0.709255,-3567.097234,1370.934876,2239.882918
13238,110.317000,0.014905,-0.697631,-0.096099,-0.709827,-3571.574788,1370.944248,2241.692813
13239,110.325000,0.014046,-0.698148,-0.095794,-0.709377,-3575.843849,1370.940890,2243.184543
13240,110.333000,0.013905,-0.699279,-0.095171,-0.708349,-3580.267890,1370.948398,2244.411493
13241,110.342000,0.014219,-0.698293,-0.097359,-0.709017,-3584.983390,1371.282187,2246.126332
13242,110.350000,0.014587,-0.698886,-0.097577,-0.708396,-3589.609954,1371.324362,2247.196079
13243,110.358000,0.015307,-0.698332,-0.098322,-0.708824,-3594.060945,1371.324128,2248.380948
13244,110.367000,0.016778,-0.697777,-0.098371,-0.709330,-3598.376609,1371.274948,2249.250279
13245,110.375000,0.017016,-0.697251,-0.098057,-0.709884,-3602.405373,1371.446199,2250.292388
13246,110.383000,0.017351,-0.696268,-0.097702,-0.710889,-3606.308079,1371.494370,2251.216737
13247,110.392000,0.018230,-0.694502,-0.097520,-0.712618,-3610.194352,1371.575531,2252.139268
13248,110.400000,0.018815,-0.693480,-0.097215,-0.713640,-3614.201717,1371.454773,2252.843734
13249,110.408000,0.018855,-0.692713,-0.097357,-0.714363,-3618.332055,1371.586907,2253.687934
13250,110.417000,0.019824,-0.691448,-0.098125,-0.715457,-3622.589896,1371.701148,2254.441977
13251,110.425000,0.019519,-0.690898,-0.097771,-0.716044,-3626.560967,1371.923926,2255.220176
13252,110.433000,0.019149,-0.689999,-0.098283,-0.716850,-3630.517711,1372.242016,2256.155303
13253,110.442000,0.019772,-0.688890,-0.098800,-0.717829,-3634.650899,1372.313939,2256.799621
13254,110.450000,0.020364,-0.687693,-0.098780,-0.718962,-3638.561598,1372.189484,2257.276227
13255,110.458000,0.020992,-0.686412,-0.099124,-0.720119,-3642.496578,1372.126418,2257.716963
13256,110.467000,0.021108,-0.685549,-0.100575,-0.720737,-3646.705033,1372.353104,2258.329363
13257,110.475000,0.020989,-0.684491,-0.100403,-0.721769,-3650.356913,1372.388247,2258.691198
13258,110.483000,0.020738,-0.683459,-0.100001,-0.722809,-3653.954081,1372.507612,2259.103653
13259,110.492000,0.021772,-0.681695,-0.100357,-0.724393,-3657.791020,1372.550788,2259.248506
13260,110.500000,0.021656,-0.681051,-0.099865,-0.725071,-3661.618598,1372.490422,2259.302744
13261,110.508000,0.021170,-0.680812,-0.098954,-0.725434,-3665.428928,1372.558720,2259.325390
13262,110.517000,0.022545,-0.679086,-0.098440,-0.727079,-3669.232616,1372.460270,2259.109705
13263,110.525000,0.022993,-0.678497,-0.097424,-0.727751,-3672.939514,1372.331115,2258.847597
13264,110.533000,0.023575,-0.677247,-0.096334,-0.729041,-3676.406325,1372.221004,2258.552868
13265,110.542000,0.023717,-0.677086,-0.095419,-0.729306,-3680.262239,1372.222485,2258.291503
13266,110.550000,0.024315,-0.676372,-0.094430,-0.730077,-3684.028841,1371.956794,2257.861509
13267,110.558000,0.024868,-0.675701,-0.093012,-0.730862,-3687.685666,1371.555156,2257.298017
13268,110.567000,0.025497,-0.674462,-0.092274,-0.732077,-3691.376585,1371.204312,2256.739400
13269,110.575000,0.025348,-0.673517,-0.091650,-0.733030,-3694.968997,1371.042714,2256.321950
13270,110.583000,0.025531,-0.672440,-0.091502,-0.734030,-3698.617339,1370.796438,2255.861553
13271,110.592000,0.025069,-0.671464,-0.091275,-0.734967,-3702.190619,1370.619819,2255.394366
13272,110.600000,0.025346,-0.670518,-0.090412,-0.735927,-3705.848897,1370.157492,2254.542219
13273,110.608000,0.025655,-0.669483,-0.090335,-0.736867,-3709.628884,1369.843517,2253.826529
13274,110.617000,0.025524,-0.668646,-0.089945,-0.737679,-3713.302187,1369.557479,2253.026477
13275,110.625000,0.025687,-0.666930,-0.088755,-0.739370,-3716.596351,1369.133045,2251.949128
13276,110.633000,0.025350,-0.666278,-0.087436,-0.740125,-3719.986828,1368.946711,2250.794933
13277,110.642000,0.025563,-0.665132,-0.086930,-0.741208,-3723.427214,1368.855963,2249.654576
13278,110.650000,0.026172,-0.664150,-0.085389,-0.742246,-3726.885391,1368.411675,2248.197082
13279,110.658000,0.025496,-0.663385,-0.084102,-0.743100,-3730.125646,1367.993961,2246.938009
13280,110.667000,0.025216,-0.663208,-0.082673,-0.743427,-3733.561822,1367.529339,2245.370117
13281,110.675000,0.025768,-0.663063,-0.081603,-0.743656,-3737.150710,1367.309211,2243.721550
13282,110.683000,0.025637,-0.662646,-0.080632,-0.744138,-3740.392883,1367.111174,2242.057423
13283,110.692000,0.025649,-0.661676,-0.079408,-0.745132,-3743.515850,1366.870593,2240.413549
13284,110.700000,0.024974,-0.661852,-0.077859,-0.745162,-3746.620037,1366.455474,2238.557676
13285,110.708000,0.025476,-0.661408,-0.076774,-0.745652,-3750.064719,1366.151644,2236.573437
13286,110.717000,0.026134,-0.659956,-0.076757,-0.746916,-3753.426417,1366.184935,2234.919249
13287,110.725000,0.024826,-0.661255,-0.074478,-0.746042,-3756.567965,1365.585154,2232.690844
13288,110.733000,0.025122,-0.661426,-0.073287,-0.745999,-3760.091508,1365.242673,2230.520170
13289,110.742000,0.024566,-0.661052,-0.073301,-0.746347,-3763.414646,1365.167492,2228.634832
13290,110.750000,0.024827,-0.660986,-0.072660,-0.746459,-3766.859460,1365.032051,2226.393947
13291,110.758000,0.024187,-0.661340,-0.071873,-0.746243,-3770.095574,1364.815244,2224.057374
13292,110.767000,0.024070,-0.661776,-0.071682,-0.745879,-3773.539026,1364.559957,2221.623958
13293,110.775000,0.024067,-0.662492,-0.070892,-0.745318,-3776.976929,1364.290837,2219.029109
13294,110.783000,0.024132,-0.662681,-0.070850,-0.745153,-3780.503705,1364.125339,2216.523865
13295,110.792000,0.024419,-0.661626,-0.071085,-0.746057,-3783.864925,1364.045955,2214.174236
13296,110.800000,0.023739,-0.661182,-0.071221,-0.746460,-3787.202215,1363.934522,2211.896293
13297,110.808000,0.024768,-0.661883,-0.071030,-0.745823,-3790.855915,1363.638373,2208.986425
13298,110.817000,0.025514,-0.662681,-0.070581,-0.745131,-3794.486151,1363.477546,2206.061001
13299,110.825000,0.026617,-0.662887,-0.071645,-0.744808,-3798.215698,1363.636735,2203.347518
13300,110.833000,0.026381,-0.664038,-0.071282,-0.743826,-3801.667387,1363.333517,2200.430935
13301,110.842000,0.026083,-0.664164,-0.070654,-0.743783,-3804.980939,1363.147009,2197.714881
13302,110.850000,0.026867,-0.663376,-0.069530,-0.744564,-3808.263148,1362.698550,2194.708204
13303,110.858000,0.027049,-0.661910,-0.069927,-0.745825,-3811.604411,1362.619521,2192.097963
13304,110.867000,0.026194,-0.661946,-0.070122,-0.745805,-3814.965461,1362.517995,2189.448514
13305,110.875000,0.025804,-0.662573,-0.070523,-0.745223,-3818.437361,1362.376669,2186.579342
13306,110.883000,0.026268,-0.663028,-0.070439,-0.744810,-3821.892298,1362.183339,2183.487415
13307,110.892000,0.025933,-0.664013,-0.070661,-0.743923,-3825.359229,1362.015990,2180.453626
13308,110.900000,0.025493,-0.664045,-0.071501,-0.743829,-3828.811418,1361.944886,2177.629963
13309,110.908000,0.024759,-0.664157,-0.071613,-0.743743,-3832.085092,1361.792638,2174.738747
13310,110.917000,0.023352,-0.664779,-0.071214,-0.743272,-3835.252398,1361.581385,2171.806382
13311,110.925000,0.022976,-0.664954,-0.070371,-0.743207,-3838.416451,1361.174131,2168.662923
13312,110.933000,0.022171,-0.665443,-0.069746,-0.742853,-3841.607876,1360.881363,2165.547578
13313,110.942000,0.019158,-0.666574,-0.069964,-0.741901,-3844.779096,1361.124478,2163.023518
13314,110.950000,0.020598,-0.665856,-0.070200,-0.742485,-3848.295610,1360.672109,2159.703383
13315,110.958000,0.018605,-0.666626,-0.070029,-0.741862,-3851.449271,1360.651385,2156.963998
13316,110.967000,0.017750,-0.667245,-0.068686,-0.741452,-3854.583549,1360.312356,2153.803142
13317,110.975000,0.017643,-0.667204,-0.067429,-0.741607,-3857.750746,1359.931357,2150.482593
13318,110.983000,0.017264,-0.667176,-0.066765,-0.741701,-3860.968317,1359.745427,2147.379629
13319,110.992000,0.017106,-0.667096,-0.066403,-0.741809,-3864.262613,1359.611338,2144.306202
13320,111.000000,0.017152,-0.667118,-0.066061,-0.741819,-3867.623138,1359.401005,2141.280597
13321,111.008000,0.016793,-0.667661,-0.065358,-0.741401,-3870.966336,1359.151449,2138.249568
13322,111.017000,0.016413,-0.668000,-0.065093,-0.741127,-3874.386692,1358.899366,2135.277153
13323,111.025000,0.017473,-0.667060,-0.065502,-0.741913,-3877.921074,1358.661308,2132.290793
13324,111.033000,0.016573,-0.667262,-0.065891,-0.741718,-3881.258394,1358.443511,2129.453346
13325,111.042000,0.016047,-0.666588,-0.066351,-0.742294,-3884.644743,1358.553040,2126.817291
13326,111.050000,0.016085,-0.666114,-0.066278,-0.742725,-3888.027672,1358.378724,2123.841804
13327,111.058000,0.015824,-0.665449,-0.067927,-0.743178,-3891.559587,1358.481463,2121.348691
13328,111.067000,0.014843,-0.666220,-0.069367,-0.742374,-3895.226823,1358.535091,2118.668102
13329,111.075000,0.015352,-0.664380,-0.071402,-0.743818,-3898.656626,1358.743361,2116.355161
13330,111.083000,0.014517,-0.665293,-0.070985,-0.743058,-3902.115761,1358.624739,2113.355768
13331,111.092000,0.013918,-0.664965,-0.070072,-0.743450,-3905.306512,1358.612752,2110.447719
13332,111.100000,0.012971,-0.665375,-0.072134,-0.742903,-3908.956662,1358.651692,2107.795363
13333,111.108000,0.013117,-0.665177,-0.075195,-0.742774,-3912.964086,1359.407790,2105.211684
13334,111.117000,0.012914,-0.663946,-0.075110,-0.743886,-3916.104840,1359.434521,2102.479922
13335,111.125000,0.012219,-0.664627,-0.076237,-0.743176,-3919.422618,1359.602008,2099.790680
13336,111.133000,0.012946,-0.665410,-0.074424,-0.742646,-3922.652314,1359.424734,2096.387270
13337,111.142000,0.014180,-0.663703,-0.075350,-0.744056,-3926.015427,1359.866582,2093.725284
13338,111.150000,0.016776,-0.661802,-0.072424,-0.745983,-3928.767677,1359.846672,2090.426830
13339,111.158000,0.015960,-0.662979,-0.070220,-0.745167,-3931.589963,1359.835919,2087.202508
13340,111.167000,0.016713,-0.659173,-0.068195,-0.748707,-3933.932884,1360.299840,2084.374966
13341,111.175000,0.017203,-0.657737,-0.065539,-0.750193,-3936.334198,1360.392721,2081.395470
13342,111.183000,0.015861,-0.659116,-0.065261,-0.749036,-3939.183886,1360.274976,2078.531036
13343,111.192000,0.015310,-0.658613,-0.064113,-0.749589,-3941.814831,1360.362007,2075.751449
13344,111.200000,0.014083,-0.657650,-0.064379,-0.750435,-3944.543683,1360.891314,2073.372703
13345,111.208000,0.010086,-0.662244,-0.063428,-0.746531,-3947.714161,1361.576569,2071.083944
13346,111.217000,0.005942,-0.665193,-0.063956,-0.743904,-3950.637535,1362.159280,2069.079344
13347,111.225000,0.003400,-0.664667,-0.067442,-0.744082,-3953.590265,1362.915765,2067.413416
13348,111.233000,0.003654,-0.664891,-0.068153,-0.743816,-3956.742948,1363.353059,2064.755347
13349,111.242000,0.004228,-0.663564,-0.069961,-0.744829,-3959.658730,1363.697708,2062.335902
13350,111.250000,0.003075,-0.662171,-0.071353,-0.745941,-3962.104145,1363.951487,2060.184952
13351,111.258000,0.002490,-0.661534,-0.069953,-0.746641,-3964.286931,1363.710890,2057.419825
13352,111.267000,0.002237,-0.659660,-0.070941,-0.748205,-3966.904619,1363.911814,2055.090639
13353,111.275000,0.000239,-0.658600,-0.071462,-0.749092,-3969.114112,1363.852559,2052.867567
13354,111.283000,0.000015,-0.657408,-0.072968,-0.749994,-3971.845266,1364.010357,2050.486172
13355,111.292000,0.002200,-0.655193,-0.075308,-0.751696,-3974.942566,1364.302270,2047.922410
13356,111.300000,0.002600,-0.654095,-0.076439,-0.752535,-3977.550697,1364.321949,2045.266368
13357,111.308000,0.001064,-0.653534,-0.074999,-0.753172,-3979.364294,1363.808182,2042.510887
13358,111.317000,0.002950,-0.649992,-0.075065,-0.756219,-3981.475653,1363.690850,2040.077763
13359,111.325000,0.000790,-0.651620,-0.075165,-0.754812,-3983.776083,1363.181598,2036.980864
13360,111.333000,0.001091,-0.650658,-0.075358,-0.755622,-3986.146005,1362.916955,2034.080508
13361,111.342000,0.001232,-0.649574,-0.076006,-0.756489,-3988.604160,1362.728478,2031.292786
13362,111.350000,0.000690,-0.648916,-0.076568,-0.756997,-3991.146895,1362.650944,2028.606428
13363,111.358000,0.000540,-0.647964,-0.076166,-0.757853,-3993.354898,1362.137567,2025.567401
13364,111.367000,-0.000514,-0.647467,-0.075991,-0.758295,-3995.574767,1361.744285,2022.608378
13365,111.375000,-0.000308,-0.645717,-0.075570,-0.759828,-3997.657340,1361.257342,2019.652902
13366,111.383000,0.001030,-0.642668,-0.075979,-0.762367,-3999.791101,1361.044044,2016.960043
13367,111.392000,-0.001203,-0.644697,-0.076061,-0.760644,-4002.128556,1360.328056,2013.491613
13368,111.400000,-0.000992,-0.643800,-0.076036,-0.761406,-4004.343495,1359.736824,2010.294417
13369,111.408000,-0.000502,-0.642693,-0.076109,-0.762334,-4006.625457,1359.311336,2007.139966
13370,111.417000,-0.000293,-0.643045,-0.076493,-0.761999,-4009.041462,1358.767684,2003.859315
13371,111.425000,0.000143,-0.642535,-0.076648,-0.762413,-4011.314274,1358.196531,2000.558730
13372,111.433000,0.000427,-0.641131,-0.076478,-0.763611,-4013.345121,1357.585544,1997.382962
13373,111.442000,0.000619,-0.640608,-0.076704,-0.764027,-4015.657548,1357.029299,1994.145434
13374,111.450000,0.001131,-0.639941,-0.076232,-0.764633,-4017.800350,1356.415713,1990.820708
13375,111.458000,0.000950,-0.638893,-0.076239,-0.765508,-4019.876178,1355.842058,1987.620507
13376,111.467000,0.002048,-0.635923,-0.076686,-0.767930,-4021.916399,1355.350319,1984.745607
13377,111.475000,0.001838,-0.634146,-0.075667,-0.769500,-4023.743090,1354.717657,1981.526034
13378,111.483000,-0.000655,-0.634738,-0.074167,-0.769159,-4025.762308,1354.319819,1978.185155
13379,111.492000,-0.001667,-0.635092,-0.074114,-0.768871,-4027.808851,1353.797453,1974.755882
13380,111.500000,-0.002964,-0.636058,-0.073149,-0.768161,-4029.753793,1352.989574,1971.027433
13381,111.508000,-0.001962,-0.634475,-0.073254,-0.769462,-4031.836026,1352.586246,1967.668166
13382,111.517000,-0.002122,-0.634771,-0.073258,-0.769217,-4033.776070,1352.051464,1964.040280
13383,111.525000,-0.002950,-0.636242,-0.071843,-0.768132,-4035.565023,1351.273800,1960.126963
13384,111.533000,-0.003826,-0.638760,-0.071574,-0.766060,-4037.742888,1350.792777,1956.135291
13385,111.542000,-0.005012,-0.641005,-0.070411,-0.764283,-4039.635882,1350.009246,1951.953182
13386,111.550000,-0.006214,-0.643491,-0.069946,-0.762226,-4041.671270,1349.459547,1947.793316
13387,111.558000,-0.005961,-0.644375,-0.069241,-0.761545,-4043.531272,1348.846860,1943.694920
13388,111.567000,-0.006341,-0.645826,-0.068493,-0.760380,-4045.320373,1348.289458,1939.604516
13389,111.575000,-0.007518,-0.646955,-0.068304,-0.759426,-4047.009195,1347.729967,1935.705678
13390,111.583000,-0.008745,-0.647734,-0.067417,-0.758827,-4048.594094,1347.074239,1931.670330
13391,111.592000,-0.009783,-0.649304,-0.066913,-0.757517,-4050.467878,1346.462764,1927.484574
13392,111.600000,-0.010396,-0.650190,-0.066398,-0.756793,-4052.238164,1345.850113,1923.345395
13393,111.608000,-0.010519,-0.651342,-0.065791,-0.755854,-4054.112779,1345.251545,1919.079836
13394,111.617000,-0.010193,-0.652051,-0.064879,-0.755325,-4055.852720,1344.615764,1914.741158
13395,111.625000,-0.010372,-0.652677,-0.064646,-0.754802,-4057.598756,1344.089830,1910.599967
13396,111.633000,-0.010301,-0.652988,-0.064273,-0.754566,-4059.188534,1343.545229,1906.323007
13397,111.642000,-0.010684,-0.653628,-0.063649,-0.754059,-4060.693092,1342.974869,1901.961246
13398,111.650000,-0.012111,-0.655204,-0.063131,-0.752712,-4062.373656,1342.641737,1897.671113
13399,111.658000,-0.013459,-0.656871,-0.061721,-0.751352,-4063.812393,1342.395499,1893.122063
13400,111.667000,-0.013762,-0.657269,-0.060067,-0.751132,-4064.941590,1341.913142,1888.402971
13401,111.675000,-0.013551,-0.657342,-0.058533,-0.751193,-4066.114924,1341.408333,1883.663166
13402,111.683000,-0.013122,-0.657793,-0.057393,-0.750894,-4067.473280,1340.767760,1878.917615
13403,111.692000,-0.013521,-0.659109,-0.057571,-0.749719,-4068.925732,1340.263698,1874.371752
