Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 styro_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 04.28.53.531,Capture Start Frame,2116479,Total Frames in Take,17915,Total Exported Frames,17915,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
4707,39.225000,0.130021,-0.745352,-0.122566,0.642279,-196.096350,1631.112921,2281.886397
4708,39.233000,0.130832,-0.744858,-0.123145,0.642576,-200.578911,1629.262372,2280.957500
4709,39.242000,0.131817,-0.745057,-0.124181,0.641945,-205.328878,1627.331195,2279.999257
4710,39.250000,0.132529,-0.744118,-0.125207,0.642688,-209.614305,1625.320820,2279.174089
4711,39.258000,0.133592,-0.743584,-0.125034,0.643119,-214.235326,1623.454993,2278.265449
4712,39.267000,0.135793,-0.744262,-0.125954,0.641693,-219.445025,1621.038559,2277.369731
4713,39.275000,0.137410,-0.744753,-0.127908,0.640392,-224.442723,1618.457315,2276.581483
4714,39.283000,0.139805,-0.746966,-0.130105,0.636844,-230.409848,1615.510995,2275.769205
4715,39.292000,0.140739,-0.745971,-0.129895,0.637846,-234.857050,1613.381924,2274.932194
4716,39.300000,0.141548,-0.744938,-0.129875,0.638878,-239.221433,1611.151359,2274.073103
4717,39.308000,0.141644,-0.744285,-0.129897,0.639612,-243.578448,1609.099867,2273.135352
4718,39.317000,0.142173,-0.743564,-0.129602,0.640393,-247.927478,1606.894556,2272.284954
4719,39.325000,0.142300,-0.743393,-0.129158,0.640653,-252.347932,1604.787089,2271.288084
4720,39.333000,0.142451,-0.743293,-0.128721,0.640823,-256.741418,1602.626252,2270.268475
4721,39.342000,0.142352,-0.742716,-0.128494,0.641559,-260.880504,1600.450952,2269.387936
4722,39.350000,0.141534,-0.742519,-0.127630,0.642141,-265.087672,1598.482194,2268.426128
4723,39.358000,0.140500,-0.743583,-0.126151,0.641428,-269.431684,1596.641545,2267.221216
4724,39.367000,0.139995,-0.745690,-0.124861,0.639342,-274.100080,1594.658985,2265.856365
4725,39.375000,0.140100,-0.745996,-0.124488,0.639034,-278.384380,1592.448166,2264.897725
4726,39.383000,0.140197,-0.744361,-0.124413,0.640932,-281.986573,1590.182459,2264.332590
4727,39.392000,0.141243,-0.743299,-0.124857,0.641847,-285.984891,1587.489632,2263.985081
4728,39.400000,0.141441,-0.741373,-0.123515,0.644286,-289.666855,1585.187248,2263.537545
4729,39.408000,0.147592,-0.738287,-0.118081,0.647460,-293.441338,1581.533775,2262.916211
4730,39.417000,0.146610,-0.738228,-0.119300,0.647528,-296.849567,1579.191556,2261.991008
4731,39.425000,0.144340,-0.738318,-0.120581,0.647699,-300.158104,1577.165774,2261.006134
4732,39.433000,0.142317,-0.738045,-0.121637,0.648259,-303.553520,1575.150289,2260.100459
4733,39.442000,0.141040,-0.736606,-0.121940,0.650115,-306.810109,1573.081068,2259.309764
4734,39.450000,0.144326,-0.733712,-0.120163,0.652991,-310.946113,1570.360455,2259.009032
4735,39.458000,0.147139,-0.730407,-0.118305,0.656399,-314.838949,1567.729627,2258.719023
4736,39.467000,0.147706,-0.729128,-0.117112,0.657906,-318.625719,1565.422857,2257.957035
4737,39.475000,0.145473,-0.729379,-0.118160,0.657938,-322.081324,1563.258708,2256.947035
4738,39.483000,0.141436,-0.730189,-0.119063,0.657757,-325.054300,1561.271830,2255.634057
4739,39.492000,0.134604,-0.732844,-0.120486,0.655976,-327.950889,1559.958190,2253.881188
4740,39.500000,0.136353,-0.731558,-0.119649,0.657203,-331.920607,1556.887406,2253.387568
4741,39.508000,0.136623,-0.730990,-0.119099,0.657878,-335.671186,1554.030547,2252.615764
4742,39.517000,0.136744,-0.730476,-0.118384,0.658552,-339.321424,1551.199110,2251.719168
4743,39.525000,0.136082,-0.730254,-0.117532,0.659088,-343.018837,1548.603885,2250.774659
4744,39.533000,0.135128,-0.730531,-0.117262,0.659026,-346.741933,1545.898161,2249.747467
4745,39.542000,0.133045,-0.731020,-0.117475,0.658869,-350.298793,1543.466083,2248.637766
4746,39.550000,0.134183,-0.735026,-0.119852,0.653733,-355.943970,1539.858316,2247.846877
4747,39.558000,0.133094,-0.734359,-0.119585,0.654754,-359.429185,1537.220079,2246.997485
4748,39.567000,0.132077,-0.733610,-0.119182,0.655872,-362.674456,1534.471034,2246.120836
4749,39.575000,0.134346,-0.731144,-0.117840,0.658403,-366.228379,1531.233000,2245.705941
4750,39.583000,0.138886,-0.730376,-0.118224,0.658244,-371.029895,1527.036939,2245.601371
4751,39.592000,0.138690,-0.729651,-0.117850,0.659155,-374.442112,1524.200865,2244.655416
4752,39.600000,0.137040,-0.729181,-0.118198,0.659958,-377.814867,1521.544665,2243.696331
4753,39.608000,0.135933,-0.727943,-0.118079,0.661573,-380.791488,1518.820741,2242.803878
4754,39.617000,0.134620,-0.726569,-0.117801,0.663399,-383.784152,1516.185874,2241.866677
4755,39.625000,0.133539,-0.725858,-0.117539,0.664442,-387.002423,1513.521500,2240.883033
4756,39.633000,0.134556,-0.728554,-0.119229,0.660975,-391.839159,1509.988725,2240.034072
4757,39.642000,0.134535,-0.729430,-0.121512,0.659597,-395.608208,1506.591688,2239.307944
4758,39.650000,0.133238,-0.727873,-0.122643,0.661368,-398.100708,1503.671587,2238.593976
4759,39.658000,0.131823,-0.726290,-0.124001,0.663136,-400.371296,1500.778619,2237.888883
4760,39.667000,0.130963,-0.725100,-0.124961,0.664427,-402.901312,1497.837283,2237.234420
4761,39.675000,0.129988,-0.725129,-0.126718,0.664255,-405.996604,1494.708583,2236.485665
4762,39.683000,0.129764,-0.725446,-0.127613,0.663781,-409.536492,1491.476393,2235.580334
4763,39.692000,0.130140,-0.725500,-0.127757,0.663620,-413.114594,1488.241398,2234.632582
4764,39.700000,0.130928,-0.725496,-0.127708,0.663479,-416.663329,1484.879997,2233.821464
4765,39.708000,0.130740,-0.725714,-0.128366,0.663150,-420.094355,1481.729610,2232.954739
4766,39.717000,0.130041,-0.726097,-0.129537,0.662641,-423.352957,1478.708208,2232.073812
4767,39.725000,0.129113,-0.726539,-0.130492,0.662150,-426.418869,1475.778599,2231.078198
4768,39.733000,0.128601,-0.727604,-0.131813,0.660817,-430.020721,1472.550642,2230.194620
4769,39.742000,0.128279,-0.726934,-0.131814,0.661616,-432.929526,1469.687764,2229.432253
4770,39.750000,0.127995,-0.726507,-0.132335,0.662036,-435.838582,1466.747106,2228.654443
4771,39.758000,0.127573,-0.726680,-0.133257,0.661743,-438.784382,1463.859919,2227.760405
4772,39.767000,0.127969,-0.727900,-0.134828,0.660006,-442.220298,1460.553397,2226.909293
4773,39.775000,0.128478,-0.727815,-0.134700,0.660026,-445.252877,1457.575948,2226.096177
4774,39.783000,0.128102,-0.728244,-0.134930,0.659579,-448.131065,1454.772216,2225.177764
4775,39.792000,0.127804,-0.728511,-0.135382,0.659249,-450.845813,1451.946391,2224.255980
4776,39.800000,0.127907,-0.729432,-0.136430,0.657993,-453.868342,1448.847012,2223.381110
4777,39.808000,0.127215,-0.730132,-0.136145,0.657410,-456.670421,1446.149723,2222.398552
4778,39.817000,0.126766,-0.730728,-0.136098,0.656844,-459.315767,1443.341525,2221.459233
4779,39.825000,0.126838,-0.730886,-0.136069,0.656660,-461.820044,1440.382919,2220.557272
4780,39.833000,0.126202,-0.732199,-0.136170,0.655298,-464.539290,1437.718909,2219.506969
4781,39.842000,0.125636,-0.733013,-0.136261,0.654478,-467.039151,1434.938169,2218.515196
4782,39.850000,0.124552,-0.732876,-0.135860,0.654921,-468.997732,1432.433790,2217.505667
4783,39.858000,0.123426,-0.733184,-0.135020,0.654964,-471.463283,1429.759420,2216.568657
4784,39.867000,0.122657,-0.732959,-0.134430,0.655481,-473.765222,1426.834811,2215.765892
4785,39.875000,0.122355,-0.733525,-0.133428,0.655109,-476.175408,1424.031053,2214.746794
4786,39.883000,0.122188,-0.734574,-0.132646,0.654122,-478.794554,1421.126944,2213.771970
4787,39.892000,0.121191,-0.735362,-0.131891,0.653575,-481.083239,1418.367081,2212.753684
4788,39.900000,0.119849,-0.736017,-0.130726,0.653319,-483.181927,1415.817636,2211.724632
4789,39.908000,0.119048,-0.736749,-0.129830,0.652820,-485.355973,1412.983581,2210.772723
4790,39.917000,0.117784,-0.737530,-0.128646,0.652401,-487.433285,1410.318437,2209.734678
4791,39.925000,0.115788,-0.737768,-0.126854,0.652840,-489.012739,1408.013895,2208.578206
4792,39.933000,0.114445,-0.738643,-0.125130,0.652420,-491.086909,1405.513775,2207.556987
4793,39.942000,0.114048,-0.739586,-0.123763,0.651681,-493.146993,1402.776739,2206.564344
4794,39.950000,0.112819,-0.740364,-0.122789,0.651196,-494.940594,1400.139213,2205.517028
4795,39.958000,0.113044,-0.740956,-0.120969,0.650824,-497.015636,1397.449271,2204.617912
4796,39.967000,0.114185,-0.741634,-0.119325,0.650156,-499.384007,1394.450232,2203.778525
4797,39.975000,0.114824,-0.742160,-0.117679,0.649743,-501.554726,1391.737695,2203.033596
4798,39.983000,0.112901,-0.742689,-0.116718,0.649649,-503.276650,1389.723689,2202.215274
4799,39.992000,0.113160,-0.742073,-0.115204,0.650577,-505.023211,1387.188293,2201.770126
4800,40.000000,0.110770,-0.739759,-0.112979,0.654004,-505.331878,1385.750686,2201.164097
4801,40.008000,0.111357,-0.739054,-0.112382,0.654804,-506.864067,1383.143513,2200.937606
4802,40.017000,0.110800,-0.738352,-0.112503,0.655670,-508.024727,1380.797499,2200.704361
4803,40.025000,0.111231,-0.742285,-0.116471,0.650443,-510.998414,1377.377277,2200.535737
4804,40.033000,0.111348,-0.741601,-0.116674,0.651166,-512.345162,1374.830681,2200.466614
4805,40.042000,0.111104,-0.741358,-0.116933,0.651438,-513.856058,1372.304951,2200.353925
4806,40.050000,0.110322,-0.741399,-0.117413,0.651437,-515.114552,1370.183744,2200.112645
4807,40.058000,0.108481,-0.740661,-0.117379,0.652591,-516.246714,1368.112397,2199.929749
4808,40.067000,0.109295,-0.740591,-0.117796,0.652459,-517.949903,1365.455567,2199.960315
4809,40.075000,0.106779,-0.740640,-0.118087,0.652768,-519.134171,1363.679078,2199.666979
4810,40.083000,0.105905,-0.740343,-0.118438,0.653183,-520.425487,1361.594636,2199.488014
4811,40.092000,0.106327,-0.739357,-0.118490,0.654222,-521.878137,1359.119475,2199.558945
4812,40.100000,0.106809,-0.738778,-0.118438,0.654806,-523.436266,1356.827399,2199.571776
4813,40.108000,0.105648,-0.738105,-0.118874,0.655674,-524.685683,1354.755367,2199.409212
4814,40.117000,0.104507,-0.738033,-0.119158,0.655886,-526.210811,1352.812059,2199.260247
4815,40.125000,0.104325,-0.737150,-0.119081,0.656922,-527.646791,1350.832176,2199.137679
4816,40.133000,0.104344,-0.735885,-0.118927,0.658363,-529.244799,1348.586532,2199.202328
4817,40.142000,0.102932,-0.735053,-0.118668,0.659560,-530.617289,1346.883133,2199.000207
4818,40.150000,0.098935,-0.732859,-0.116956,0.662911,-531.077509,1346.212722,2198.428153
4819,40.158000,0.098835,-0.734268,-0.117517,0.661265,-533.663731,1344.084465,2198.315314
4820,40.167000,0.096864,-0.731584,-0.115709,0.664841,-534.450169,1342.848865,2198.096806
4821,40.175000,0.096924,-0.732443,-0.116042,0.663828,-536.874216,1340.863390,2198.014015
4822,40.183000,0.096768,-0.732012,-0.115235,0.664466,-538.795290,1339.162332,2197.815030
4823,40.192000,0.096888,-0.732370,-0.115268,0.664049,-540.864957,1337.332066,2197.537899
4824,40.200000,0.095526,-0.730983,-0.113269,0.666115,-542.143780,1336.232697,2197.024069
4825,40.208000,0.096505,-0.731773,-0.112255,0.665277,-544.750811,1334.283022,2196.704771
4826,40.217000,0.095678,-0.730238,-0.109460,0.667545,-546.235165,1333.206039,2196.215323
4827,40.225000,0.095747,-0.729459,-0.107411,0.668719,-548.327617,1331.733148,2195.825243
4828,40.233000,0.095981,-0.728430,-0.105384,0.670128,-550.177703,1330.524256,2195.470607
4829,40.242000,0.095948,-0.727654,-0.103746,0.671230,-552.042682,1329.388400,2195.056908
4830,40.250000,0.096503,-0.727680,-0.103003,0.671237,-554.188239,1328.119702,2194.640085
4831,40.258000,0.097235,-0.726952,-0.101623,0.672130,-556.309988,1326.916749,2194.212722
4832,40.267000,0.097861,-0.726615,-0.100923,0.672508,-558.442550,1325.757050,2193.833478
4833,40.275000,0.098513,-0.726136,-0.100048,0.673062,-560.572184,1324.669746,2193.470834
4834,40.283000,0.101010,-0.724834,-0.098265,0.674357,-562.964737,1323.180056,2193.262096
4835,40.292000,0.103267,-0.723823,-0.096574,0.675344,-565.387754,1321.763306,2192.969236
4836,40.300000,0.103666,-0.722762,-0.095452,0.676578,-567.377086,1320.839939,2192.533613
4837,40.308000,0.104056,-0.722872,-0.095067,0.676454,-569.657431,1319.961166,2192.020132
4838,40.317000,0.104897,-0.723950,-0.095318,0.675136,-572.308441,1318.830199,2191.521392
4839,40.325000,0.104601,-0.723918,-0.094617,0.675314,-574.396045,1318.163004,2190.889391
4840,40.333000,0.103757,-0.723879,-0.093493,0.675643,-576.428982,1317.762480,2190.167725
4841,40.342000,0.102093,-0.721339,-0.091278,0.678907,-577.390492,1317.886600,2189.362853
4842,40.350000,0.102646,-0.721109,-0.090167,0.679217,-579.393512,1317.343379,2188.549453
4843,40.358000,0.102274,-0.720971,-0.089359,0.679526,-581.329190,1316.960378,2187.685617
4844,40.367000,0.101931,-0.721020,-0.088895,0.679586,-583.308042,1316.490565,2186.836876
4845,40.375000,0.101563,-0.721119,-0.087764,0.679684,-585.271214,1316.223389,2185.817287
4846,40.383000,0.100892,-0.720637,-0.086184,0.680497,-586.934012,1316.051645,2184.814775
4847,40.392000,0.100426,-0.719609,-0.083811,0.681948,-588.414913,1316.154384,2183.674251
4848,40.400000,0.099553,-0.718283,-0.080905,0.683822,-589.818371,1316.339915,2182.618140
4849,40.408000,0.098909,-0.717054,-0.078392,0.685497,-591.127773,1316.385407,2181.531590
4850,40.417000,0.099258,-0.716675,-0.075992,0.686113,-592.788975,1316.340990,2180.289408
4851,40.425000,0.099584,-0.714715,-0.073366,0.688391,-594.004953,1316.354502,2179.281598
4852,40.433000,0.099729,-0.713184,-0.070979,0.690207,-595.345962,1316.545267,2178.146029
4853,40.442000,0.106533,-0.711786,-0.067763,0.690955,-597.400397,1314.881446,2177.129321
4854,40.450000,0.109959,-0.712256,-0.067895,0.689920,-599.836980,1313.789247,2176.211551
4855,40.458000,0.110663,-0.711956,-0.067681,0.690139,-601.585358,1313.619474,2175.033975
4856,40.467000,0.102114,-0.716350,-0.075649,0.686070,-603.517458,1315.277759,2173.207607
4857,40.475000,0.102005,-0.716850,-0.076827,0.685433,-605.099055,1315.245879,2171.755614
4858,40.483000,0.102961,-0.715627,-0.076776,0.686573,-606.031294,1315.370232,2170.079516
4859,40.492000,0.105319,-0.717208,-0.079292,0.684276,-608.306688,1314.592669,2168.670112
4860,40.500000,0.106128,-0.717504,-0.080750,0.683669,-610.043189,1314.383288,2167.244188
4861,40.508000,0.105270,-0.718033,-0.081629,0.683143,-611.303634,1314.666206,2165.533529
4862,40.517000,0.108243,-0.716363,-0.080815,0.684527,-612.783146,1314.091753,2164.367928
4863,40.525000,0.109773,-0.714965,-0.079481,0.685899,-614.055395,1313.835950,2162.920464
4864,40.533000,0.110653,-0.713383,-0.078442,0.687522,-614.980175,1313.688312,2161.262192
4865,40.542000,0.109714,-0.713506,-0.077612,0.687640,-616.097027,1314.062640,2159.171334
4866,40.550000,0.109141,-0.713230,-0.076780,0.688110,-617.134768,1314.321441,2157.121521
4867,40.558000,0.111477,-0.711490,-0.074768,0.689757,-618.454723,1313.905674,2155.446321
4868,40.567000,0.111891,-0.711286,-0.073664,0.690019,-619.774753,1313.745811,2153.433034
4869,40.575000,0.110223,-0.711387,-0.072120,0.690346,-620.612317,1314.301922,2150.930377
4870,40.583000,0.111836,-0.710446,-0.070195,0.691254,-621.931159,1313.940071,2148.970475
4871,40.592000,0.110849,-0.711657,-0.069617,0.690225,-623.184667,1314.113331,2146.563847
4872,40.600000,0.109697,-0.710930,-0.068077,0.691310,-623.875683,1314.554391,2144.092520
4873,40.608000,0.111776,-0.710173,-0.067422,0.691820,-625.276021,1313.980218,2142.175872
4874,40.617000,0.111965,-0.709406,-0.067194,0.692598,-626.071332,1313.890791,2139.906420
4875,40.625000,0.108780,-0.709158,-0.066206,0.693454,-626.604659,1314.633671,2137.127392
4876,40.633000,0.109953,-0.709452,-0.065542,0.693032,-628.047330,1314.233305,2134.911084
4877,40.642000,0.107157,-0.710049,-0.064493,0.692956,-628.571744,1314.946594,2131.900343
4878,40.650000,0.105897,-0.711379,-0.063695,0.691859,-629.741424,1315.147892,2129.136313
4879,40.658000,0.108086,-0.711310,-0.063775,0.691584,-631.060248,1314.485200,2126.936645
4880,40.667000,0.106053,-0.711143,-0.064437,0.692009,-631.199285,1314.952436,2123.985879
4881,40.675000,0.107942,-0.710521,-0.064600,0.692341,-632.205072,1314.357156,2121.547524
4882,40.683000,0.107449,-0.712458,-0.066444,0.690249,-633.229655,1314.221601,2118.662068
4883,40.692000,0.108204,-0.711341,-0.066523,0.691275,-633.702098,1313.977771,2116.004706
4884,40.700000,0.106333,-0.711690,-0.067030,0.691157,-634.053757,1314.295042,2112.873291
4885,40.708000,0.107387,-0.711417,-0.067517,0.691227,-634.778460,1313.893550,2110.170967
4886,40.717000,0.106169,-0.712560,-0.068794,0.690112,-635.343846,1313.974344,2107.006684
4887,40.725000,0.107482,-0.713805,-0.070407,0.688457,-636.579972,1313.250010,2104.261670
4888,40.733000,0.105063,-0.714004,-0.071438,0.688517,-636.605230,1313.640077,2100.864229
4889,40.742000,0.106143,-0.715255,-0.072579,0.686933,-637.801109,1312.954091,2097.939866
4890,40.750000,0.103272,-0.714424,-0.072585,0.688234,-637.607639,1313.384369,2094.588063
4891,40.758000,0.103263,-0.715368,-0.073025,0.687206,-638.593017,1312.850845,2091.476106
4892,40.767000,0.100404,-0.715888,-0.073260,0.687064,-638.703701,1313.136127,2087.856446
4893,40.775000,0.100420,-0.715369,-0.073435,0.687583,-639.099167,1312.826630,2084.630423
4894,40.783000,0.098781,-0.715710,-0.073495,0.687459,-639.556067,1312.758866,2081.122557
4895,40.792000,0.097314,-0.717347,-0.073768,0.685932,-640.312953,1312.593454,2077.473186
4896,40.800000,0.097367,-0.718285,-0.073812,0.684936,-641.298748,1311.929305,2074.242900
4897,40.808000,0.095961,-0.716757,-0.072093,0.686916,-641.233360,1311.954372,2070.916484
4898,40.817000,0.094737,-0.717592,-0.072893,0.686130,-641.897579,1311.764532,2067.570888
4899,40.825000,0.092782,-0.717594,-0.073268,0.686355,-642.218050,1311.864804,2064.128786
4900,40.833000,0.088509,-0.717896,-0.073034,0.686628,-642.208898,1312.726763,2060.065037
4901,40.842000,0.088701,-0.719168,-0.073656,0.685204,-643.439999,1312.218982,2056.525280
4902,40.850000,0.088846,-0.719361,-0.074233,0.684921,-644.095920,1311.901151,2052.956942
4903,40.858000,0.087370,-0.718188,-0.073592,0.686408,-644.182188,1312.059386,2049.321311
4904,40.867000,0.086110,-0.717980,-0.073356,0.686811,-644.584876,1312.209486,2045.698840
4905,40.875000,0.085129,-0.718088,-0.073109,0.686847,-645.280023,1312.163193,2042.103232
4906,40.883000,0.083671,-0.718184,-0.072871,0.686950,-645.828025,1312.234863,2038.545920
4907,40.892000,0.083435,-0.720482,-0.074553,0.684387,-647.178262,1311.668344,2034.985332
4908,40.900000,0.083473,-0.718807,-0.075119,0.686080,-647.239182,1311.511518,2031.576627
4909,40.908000,0.084580,-0.719496,-0.076912,0.685023,-648.247041,1310.880233,2028.269556
4910,40.917000,0.084328,-0.717789,-0.077015,0.686831,-648.284698,1310.862581,2024.784179
4911,40.925000,0.085186,-0.717002,-0.077900,0.687447,-648.715619,1310.572070,2021.406335
4912,40.933000,0.085250,-0.719411,-0.080645,0.684600,-650.197152,1310.067495,2017.946869
4913,40.942000,0.085200,-0.718063,-0.081101,0.685966,-650.371111,1310.153375,2014.379231
4914,40.950000,0.087130,-0.718522,-0.082296,0.685099,-651.546669,1309.511206,2011.050608
4915,40.958000,0.087580,-0.717036,-0.082379,0.686588,-651.859116,1309.409578,2007.585176
4916,40.967000,0.087478,-0.716783,-0.082220,0.686884,-652.445371,1309.509857,2003.950311
4917,40.975000,0.088295,-0.717445,-0.083327,0.685954,-653.311302,1309.319095,2000.123902
4918,40.983000,0.087271,-0.717171,-0.083202,0.686387,-653.569091,1309.733396,1996.032311
4919,40.992000,0.088895,-0.715650,-0.082282,0.687875,-654.007053,1309.477409,1992.315804
4920,41.000000,0.089223,-0.715538,-0.081602,0.688030,-654.803286,1309.300062,1988.535963
4921,41.008000,0.087110,-0.716422,-0.080356,0.687528,-655.271870,1309.750644,1984.024321
4922,41.017000,0.084541,-0.716177,-0.079896,0.688157,-655.089708,1310.589773,1979.471343
4923,41.025000,0.083968,-0.716121,-0.079131,0.688374,-655.568019,1311.089892,1975.265096
4924,41.033000,0.081209,-0.718475,-0.078857,0.686280,-656.546108,1312.085923,1970.664346
4925,41.042000,0.077188,-0.718638,-0.075751,0.686923,-656.755863,1313.671942,1965.731385
4926,41.050000,0.076222,-0.719109,-0.071243,0.687020,-657.795567,1314.549376,1960.823899
4927,41.058000,0.076363,-0.717133,-0.069487,0.689246,-657.843086,1314.863504,1956.890968
4928,41.067000,0.078739,-0.714413,-0.067794,0.691967,-657.932962,1314.418395,1953.405148
