Format Version,1.23,Take Name,1 Lampe weißer  Raum 60_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 06.41.11.451,Capture Start Frame,3069013,Total Frames in Take,20882,Total Exported Frames,20882,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
77,0.642000,-0.040457,-0.851508,0.493776,0.171706,-3998.709436,1028.254408,-2919.044892,0.015818,-0.697721,0.010183,0.716123,-27.789803,1550.409060,999.307313
78,0.650000,-0.040963,-0.851660,0.493809,0.170737,-3998.141926,1028.658260,-2919.221842,0.015785,-0.697767,0.010120,0.716080,-27.792844,1550.415561,999.295126
79,0.658000,-0.041213,-0.851836,0.493854,0.169663,-3997.631029,1029.051423,-2919.392909,0.015836,-0.697706,0.010148,0.716137,-27.786871,1550.400434,999.306073
80,0.667000,-0.041254,-0.852009,0.493975,0.168428,-3997.182090,1029.410528,-2919.555945,0.015866,-0.697709,0.010130,0.716134,-27.772143,1550.399820,999.297931
81,0.675000,-0.041489,-0.852010,0.494365,0.167216,-3996.705003,1029.685914,-2919.767823,0.015856,-0.697676,0.010150,0.716166,-27.790024,1550.386121,999.304750
82,0.683000,-0.042234,-0.852237,0.494264,0.166165,-3996.142854,1030.270210,-2920.009513,0.015915,-0.697664,0.010178,0.716176,-27.785943,1550.376850,999.305835
83,0.692000,-0.042977,-0.852407,0.494081,0.165647,-3995.630073,1030.915702,-2920.123960,0.015923,-0.697683,0.010184,0.716157,-27.787852,1550.381466,999.293786
84,0.700000,-0.043570,-0.852645,0.493956,0.164639,-3995.091671,1031.513247,-2920.303127,0.016004,-0.697615,0.010273,0.716221,-27.781401,1550.362503,999.293346
85,0.708000,-0.043849,-0.852997,0.493861,0.163019,-3994.564909,1032.022327,-2920.549426,0.016032,-0.697601,0.010325,0.716233,-27.770191,1550.358608,999.295880
86,0.717000,-0.044213,-0.853316,0.493655,0.161868,-3994.073235,1032.624904,-2920.691212,0.015948,-0.697634,0.010257,0.716203,-27.781831,1550.380956,999.293286
87,0.725000,-0.045328,-0.853681,0.493314,0.160672,-3993.433581,1033.398958,-2920.926224,0.015967,-0.697654,0.010269,0.716183,-27.768272,1550.384363,999.286898
88,0.733000,-0.046460,-0.853880,0.493123,0.159875,-3992.825975,1034.181593,-2921.104737,0.015886,-0.697661,0.010218,0.716179,-27.766939,1550.410542,999.262417
89,0.742000,-0.047075,-0.854347,0.492572,0.158897,-3992.243562,1035.006811,-2921.214691,0.015934,-0.697690,0.010164,0.716150,-27.764155,1550.399040,999.257039
90,0.750000,-0.047429,-0.854837,0.492139,0.157489,-3991.651115,1035.728572,-2921.356839,0.015936,-0.697612,0.010215,0.716226,-27.769149,1550.372341,999.267631
91,0.758000,-0.048599,-0.855268,0.491665,0.156269,-3990.932357,1036.565994,-2921.529791,0.016001,-0.697641,0.010196,0.716196,-27.770367,1550.355412,999.252935
92,0.767000,-0.049502,-0.855705,0.491224,0.154977,-3990.220380,1037.344707,-2921.696126,0.016023,-0.697660,0.010178,0.716178,-27.782626,1550.341137,999.244630
93,0.775000,-0.050540,-0.856071,0.491020,0.153255,-3989.406163,1038.052407,-2921.948673,0.016087,-0.697593,0.010249,0.716240,-27.783703,1550.325061,999.263381
94,0.783000,-0.051715,-0.856513,0.490690,0.151444,-3988.532464,1038.840891,-2922.200273,0.016109,-0.697558,0.010279,0.716273,-27.782283,1550.319870,999.266116
95,0.792000,-0.052420,-0.856931,0.490338,0.149966,-3987.790879,1039.654342,-2922.286277,0.016084,-0.697548,0.010249,0.716284,-27.773678,1550.324553,999.278668
96,0.800000,-0.053509,-0.857425,0.489866,0.148288,-3986.970745,1040.476985,-2922.507753,0.016067,-0.697537,0.010218,0.716295,-27.765121,1550.334053,999.280549
97,0.808000,-0.054754,-0.857974,0.489281,0.146585,-3986.057805,1041.372317,-2922.708074,0.016101,-0.697547,0.010237,0.716285,-27.760931,1550.328148,999.276473
98,0.817000,-0.055270,-0.858664,0.488616,0.144551,-3985.197536,1042.148952,-2922.890125,0.016050,-0.697607,0.010211,0.716228,-27.783342,1550.332131,999.271506
99,0.825000,-0.055706,-0.859346,0.488097,0.142065,-3984.292574,1042.845323,-2923.120767,0.016028,-0.697639,0.010200,0.716198,-27.781669,1550.335741,999.268632
100,0.833000,-0.056910,-0.860187,0.487285,0.139259,-3983.151222,1043.611509,-2923.489883,0.016001,-0.697625,0.010210,0.716212,-27.773303,1550.346287,999.284814
101,0.842000,-0.057544,-0.861201,0.486333,0.136019,-3982.032108,1044.274670,-2923.793318,0.015961,-0.697620,0.010214,0.716218,-27.785801,1550.350162,999.305295
102,0.850000,-0.057944,-0.862737,0.484819,0.131445,-3980.638501,1044.803476,-2924.249479,0.015931,-0.697628,0.010200,0.716210,-27.785897,1550.363972,999.308402
103,0.858000,-0.058945,-0.863110,0.484836,0.128453,-3979.436117,1045.350698,-2924.444189,0.015948,-0.697663,0.010199,0.716176,-27.791919,1550.357074,999.311466
104,0.867000,-0.060073,-0.863668,0.484540,0.125256,-3978.146399,1046.007724,-2924.672107,0.015962,-0.697642,0.010210,0.716196,-27.797031,1550.350756,999.320856
105,0.875000,-0.061354,-0.863911,0.484586,0.122759,-3976.932334,1046.728712,-2924.750731,0.015899,-0.697658,0.010171,0.716182,-27.790333,1550.372007,999.315775
106,0.883000,-0.062732,-0.864558,0.484070,0.119501,-3975.647033,1047.442612,-2924.960360,0.015948,-0.697692,0.010184,0.716148,-27.794017,1550.366166,999.310992
107,0.892000,-0.063917,-0.865326,0.483328,0.116270,-3974.318053,1048.244587,-2925.074663,0.015939,-0.697672,0.010196,0.716168,-27.806441,1550.361592,999.327902
108,0.900000,-0.065231,-0.865444,0.483610,0.113463,-3972.999799,1048.931809,-2925.287501,0.015855,-0.697691,0.010155,0.716152,-27.813451,1550.369307,999.326508
109,0.908000,-0.067154,-0.866168,0.482840,0.110040,-3971.438679,1049.932957,-2925.722486,0.015900,-0.697737,0.010183,0.716106,-27.814382,1550.369596,999.321326
110,0.917000,-0.068685,-0.866881,0.482041,0.106940,-3969.955167,1050.882138,-2925.876462,0.015838,-0.697696,0.010186,0.716147,-27.810423,1550.381608,999.330076
