Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
57,0.475000,0.038239,-0.969095,0.197788,0.142380,-4074.787906,1222.805422,-2861.714658,0.008781,-0.697318,0.011941,0.716608,-28.773441,1555.457290,998.738243
58,0.483000,0.035256,-0.969385,0.203231,0.133215,-4071.264121,1222.326651,-2863.419945,0.008786,-0.697315,0.011953,0.716612,-28.775018,1555.459647,998.740734
59,0.492000,0.032676,-0.969510,0.209760,0.122403,-4067.495648,1221.544068,-2865.382392,0.008807,-0.697306,0.011932,0.716620,-28.780460,1555.447612,998.741473
60,0.500000,0.027750,-0.969596,0.217082,0.109492,-4062.976427,1220.660232,-2867.654213,0.008816,-0.697298,0.011946,0.716628,-28.777676,1555.451502,998.742255
61,0.508000,0.024966,-0.969280,0.224056,0.098345,-4058.797675,1219.563660,-2869.412251,0.008823,-0.697306,0.011953,0.716619,-28.782504,1555.453207,998.744576
62,0.517000,0.023242,-0.968564,0.230684,0.090155,-4054.970758,1218.559345,-2870.581377,0.008807,-0.697309,0.011939,0.716617,-28.779490,1555.457617,998.742229
63,0.525000,0.021348,-0.967809,0.236792,0.082576,-4051.041365,1217.508688,-2871.446681,0.008783,-0.697304,0.011930,0.716622,-28.777335,1555.462146,998.740621
64,0.533000,0.012907,-0.967215,0.243697,0.070295,-4045.931797,1216.927147,-2873.190128,0.008801,-0.697307,0.011951,0.716619,-28.777866,1555.446764,998.736692
65,0.542000,0.009997,-0.966268,0.249980,0.061125,-4041.760059,1215.718958,-2873.917694,0.008770,-0.697296,0.011967,0.716630,-28.775243,1555.451787,998.741358
66,0.550000,0.005151,-0.964999,0.256800,0.052948,-4037.200518,1214.836736,-2874.335545,0.008806,-0.697310,0.011931,0.716616,-28.770346,1555.463869,998.738808
