meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
8891;517.0000;621.5104;104.5104;20.2148;0.2656;2.6012;16.716;-2528.207520;1264.978638;341.480743;-0.400304;0.618650;-0.444352;0.509490;476.2729;-40.7271;-7.8776;-0.1184;451.6415;-65.3585;-12.6419;-0.1950
8913;517.0000;627.2183;110.2183;21.3188;0.2788;2.5679;17.488;-2490.251221;1348.972168;299.580383;-0.421178;0.618727;-0.426180;0.508092;491.1451;-25.8549;-5.0010;-0.0740;464.3811;-52.6189;-10.1777;-0.1549
8937;557.0000;699.8157;142.8157;25.6402;0.3293;2.5197;15.150;-2474.925049;1467.989502;404.412323;-0.420127;0.603931;-0.397033;0.548749;583.4778;26.4778;4.7537;0.0670;500.8350;-56.1650;-10.0835;-0.1533
8954;597.0000;752.7977;155.7977;26.0968;0.3345;2.4774;12.353;-2460.905518;1508.528931;534.726135;-0.437551;0.584386;-0.397610;0.555831;870.0639;273.0639;45.7393;0.5434;550.1649;-46.8351;-7.8451;-0.1179
9005;637.0000;869.1704;232.1704;36.4475;0.4483;2.3219;3.545;-2349.218262;1561.826660;954.309143;-0.440551;0.584853;-0.376130;0.567792;780.6195;143.6195;22.5462;0.2933;644.0158;7.0158;1.1014;0.0158
9057;797.0000;1023.6280;226.6280;28.4351;0.3610;2.1337;3.897;-2147.853027;1362.509644;1150.209961;-0.387358;0.635974;-0.394870;0.538116;271.9447;-525.0553;-65.8790;-1.5513;742.4935;-54.5065;-6.8390;-0.1022
9107;737.0000;988.4962;251.4962;34.1243;0.4236;2.1149;8.203;-2119.451660;1309.264282;800.247192;-0.407364;0.681170;-0.348463;0.498634;657.6317;-79.3683;-10.7691;-0.1644;719.9805;-17.0195;-2.3093;-0.0337
9125;737.0000;931.3156;194.3156;26.3658;0.3376;2.1125;11.684;-2101.275146;1368.462158;638.632019;-0.408766;0.697719;-0.348675;0.473840;1120.7249;383.7249;52.0658;0.6047;685.9898;-51.0102;-6.9213;-0.1035
9130;737.0000;920.7194;183.7194;24.9280;0.3211;2.1081;12.311;-2093.792969;1391.365234;611.219910;-0.423203;0.696654;-0.339768;0.469181;1099.3357;362.3357;49.1636;0.5769;673.1291;-63.8709;-8.6663;-0.1308
9159;797.0000;1041.7974;244.7974;30.7149;0.3864;1.9911;12.751;-1981.498657;1542.896851;615.411194;-0.461023;0.668574;-0.297306;0.502071;472.3812;-324.6188;-40.7301;-0.7546;757.3016;-39.6984;-4.9810;-0.0737
9176;797.0000;1237.4366;440.4366;55.2618;0.6347;1.8697;11.063;-1874.338745;1608.160400;711.381104;-0.476629;0.634944;-0.307340;0.524607;624.3278;-172.6722;-21.6653;-0.3523;915.9069;118.9069;14.9193;0.2006
9195;1097.0000;1464.6792;367.6792;33.5168;0.4170;1.7421;8.662;-1759.448853;1639.514282;831.322083;-0.477915;0.620421;-0.306047;0.541304;1125.5361;28.5361;2.6013;0.0370;1074.3108;-22.6892;-2.0683;-0.0302
9211;1297.0000;1728.9484;431.9484;33.3036;0.4147;1.6253;6.474;-1649.302734;1623.008423;915.024475;-0.459920;0.600062;-0.325552;0.567815;1291.0526;-5.9474;-0.4585;-0.0066;1259.7867;-37.2133;-2.8692;-0.0420
9228;1497.0000;2118.6367;621.6367;41.5255;0.5011;1.4873;3.472;-1514.970337;1569.134888;986.483643;-0.410454;0.582237;-0.349737;0.608450;1874.7008;377.7008;25.2305;0.3246;1568.2010;71.2010;4.7562;0.0670
9245;1797.0000;2562.0134;765.0134;42.5717;0.5117;1.3590;0.563;-1385.208130;1505.920776;1046.706543;-0.378517;0.587395;-0.349836;0.623944;0.0002;-1796.9999;-100.0000;-20.7772;1846.7438;49.7438;2.7682;0.0394
9263;1997.0000;3113.7883;1116.7883;55.9233;0.6408;1.2299;3.583;-1250.583374;1438.222534;1069.370483;-0.358787;0.641310;-0.338415;0.587766;640.8705;-1356.1294;-67.9083;-1.6397;2266.8313;269.8313;13.5118;0.1828
9279;2397.0000;3556.5337;1159.5337;48.3744;0.5692;1.1445;4.159;-1165.780518;1428.966309;1004.055908;-0.335783;0.671058;-0.316387;0.580371;1463.2804;-933.7196;-38.9537;-0.7120;2580.5608;183.5608;7.6579;0.1065
