meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_kern_10deg;delta_lux_kern_10deg;error_pct_kern_10deg;error_stops_kern_10deg;calculated_lux_kern_5deg;delta_lux_kern_5deg;error_pct_kern_5deg;error_stops_kern_5deg;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
7942;227.0000;315.0265;88.0265;38.7782;0.4728;3.1026;25.929;-2868.673340;1933.681152;-189.458527;0.080139;-0.659656;0.058213;-0.745012;259.1636;32.1636;14.1690;0.1912;250.7681;23.7681;10.4705;0.1437;248.0962;21.0962;9.2935;0.1282;235.6983;8.6983;3.8319;0.0542
7958;277.0000;260.9517;-16.0483;-5.7936;-0.0861;3.1246;27.632;-2851.788086;2023.338379;-253.319931;0.050854;-0.665830;0.018541;-0.744138;204.7853;-72.2147;-26.0703;-0.4358;232.9005;-44.0995;-15.9204;-0.2502;222.3322;-54.6678;-19.7357;-0.3172;206.7313;-70.2687;-25.3678;-0.4221
7960;197.0000;256.0481;59.0481;29.9737;0.3782;3.1258;27.812;-2848.865723;2035.429199;-258.204529;0.048321;-0.664639;0.011619;-0.745510;197.0885;0.0885;0.0449;0.0006;231.3143;34.3143;17.4184;0.2317;219.8832;22.8832;11.6158;0.1585;203.8170;6.8170;3.4604;0.0491
7976;177.0000;227.7664;50.7664;28.6816;0.3638;3.1373;28.601;-2841.916016;2109.476562;-271.701477;0.029547;-0.677871;-0.032905;-0.733849;165.1774;-11.8226;-6.6794;-0.0997;219.2569;42.2569;23.8739;0.3089;204.1692;27.1692;15.3498;0.2060;183.8399;6.8399;3.8644;0.0547
7995;207.0000;249.5037;42.5037;20.5332;0.2694;3.1370;27.876;-2860.173340;2141.373291;-214.721115;-0.010357;-0.672882;-0.061182;-0.737143;190.3402;-16.6598;-8.0482;-0.1211;229.6073;22.6073;10.9214;0.1495;216.6621;9.6621;4.6677;0.0658;199.1321;-7.8679;-3.8009;-0.0559
8012;227.0000;294.5355;67.5355;29.7513;0.3757;3.1414;26.254;-2901.856689;2128.429932;-131.509750;-0.026584;-0.662845;-0.078167;-0.744190;230.2940;3.2940;1.4511;0.0208;245.5265;18.5265;8.1615;0.1132;238.8129;11.8129;5.2039;0.0732;223.5231;-3.4769;-1.5317;-0.0223
8026;227.0000;316.3615;89.3615;39.3663;0.4789;3.1682;24.975;-2954.920898;2129.875732;-67.796837;-0.023944;-0.675490;-0.083812;-0.732199;241.4251;14.4251;6.3547;0.0889;248.8749;21.8749;9.6365;0.1327;247.3208;20.3208;8.9519;0.1237;234.8165;7.8165;3.4434;0.0488
8029;237.0000;319.0646;82.0646;34.6264;0.4290;3.1765;24.697;-2968.531738;2131.311768;-53.918385;-0.026148;-0.680763;-0.084319;-0.727165;239.5369;2.5369;1.0704;0.0154;248.8608;11.8608;5.0046;0.0705;248.3956;11.3956;4.8082;0.0678;236.1704;-0.8296;-0.3500;-0.0051
8080;227.0000;303.8663;76.8663;33.8618;0.4207;3.4212;22.171;-3249.754639;2134.166748;5.174199;0.055930;-0.716556;-0.023895;-0.694873;227.0264;0.0264;0.0116;0.0002;220.7851;-6.2149;-2.7378;-0.0400;228.5272;1.5272;0.6728;0.0097;221.7289;-5.2711;-2.3221;-0.0339
8097;207.0000;289.5641;82.5641;39.8860;0.4843;3.5362;22.256;-3355.336914;2115.857910;-58.009724;0.066957;-0.704549;0.014131;-0.706348;223.1854;16.1854;7.8190;0.1086;209.8242;2.8242;1.3643;0.0196;217.2147;10.2147;4.9346;0.0695;211.2655;4.2655;2.0606;0.0294
8113;197.0000;271.0932;74.0932;37.6108;0.4606;3.6234;23.005;-3419.631836;2093.324219;-156.289017;0.085962;-0.680306;0.041306;-0.726697;248.8077;51.8077;26.2983;0.3368;199.0177;2.0177;1.0242;0.0147;204.4885;7.4885;3.8013;0.0538;198.1644;1.1644;0.5910;0.0085
8131;167.0000;244.0174;77.0174;46.1182;0.5471;3.7088;24.452;-3463.315186;2064.385254;-302.146118;0.097090;-0.653577;0.068770;-0.747450;176.5486;9.5486;5.7177;0.0802;185.1342;18.1342;10.8588;0.1487;186.8294;19.8294;11.8739;0.1619;179.5956;12.5956;7.5423;0.1049
8148;147.0000;207.3963;60.3963;41.0859;0.4966;3.7975;26.180;-3498.921875;2055.503174;-457.703369;0.114762;-0.624637;0.071906;-0.769083;170.5043;23.5043;15.9893;0.2140;168.1383;21.1383;14.3798;0.1938;165.3619;18.3619;12.4911;0.1698;156.4674;9.4674;6.4404;0.0900
8165;127.0000;170.5375;43.5375;34.2815;0.4253;3.8932;27.801;-3537.992432;2026.995483;-617.515442;0.132674;-0.600505;0.097271;-0.782515;131.3629;4.3629;3.4354;0.0487;151.7926;24.7926;19.5218;0.2573;145.1848;18.1848;14.3188;0.1931;135.5864;8.5864;6.7610;0.0944
8182;107.0000;143.1408;36.1408;33.7764;0.4198;3.9949;29.111;-3586.710938;1983.226685;-764.773621;0.128958;-0.578049;0.135125;-0.794336;109.3193;2.3193;2.1675;0.0309;138.6207;31.6207;29.5521;0.3735;128.8381;21.8381;20.4094;0.2679;116.6414;9.6414;9.0106;0.1245
8198;107.0000;121.2371;14.2371;13.3057;0.1802;4.0687;30.301;-3611.043457;1942.229004;-889.374207;0.128653;-0.548963;0.172087;-0.807759;110.8370;3.8370;3.5860;0.0508;128.0188;21.0188;19.6438;0.2587;114.7499;7.7499;7.2429;0.1009;105.6071;-1.3929;-1.3018;-0.0189
8216;72.0000;96.4432;24.4432;33.9490;0.4217;4.1173;31.854;-3596.800049;1885.520996;-1027.492188;0.150000;-0.503688;0.202546;-0.826301;47.5093;-24.4907;-34.0148;-0.5998;115.9680;43.9680;61.0666;0.6877;97.2326;25.2326;35.0452;0.4334;82.3391;10.3391;14.3599;0.1936
8233;50.0000;68.1477;18.1477;36.2954;0.4467;4.1403;33.739;-3544.752930;1848.617188;-1166.306641;0.156149;-0.479625;0.221889;-0.834471;47.4433;-2.5567;-5.1134;-0.0757;103.3236;53.3236;106.6472;1.0472;77.0909;27.0909;54.1819;0.6246;59.2369;9.2369;18.4737;0.2446
8250;34.0000;46.5617;12.5617;36.9462;0.4536;4.1533;35.473;-3485.644531;1806.347046;-1288.217651;0.169524;-0.447786;0.255529;-0.839913;32.3260;-1.6740;-4.9235;-0.0728;91.9815;57.9815;170.5337;1.4358;59.8433;25.8433;76.0096;0.8157;40.9719;6.9719;20.5055;0.2691
8267;25.0000;32.7509;7.7509;31.0034;0.3896;4.1648;36.832;-3435.954102;1718.691772;-1389.603027;0.189841;-0.412435;0.305354;-0.837028;83.0109;58.0109;232.0436;1.7314;82.9746;57.9746;231.8985;1.7307;48.3398;23.3398;93.3593;0.9513;30.3862;5.3862;21.5447;0.2815
8283;22.0000;25.7604;3.7604;17.0929;0.2277;4.1889;37.639;-3417.579102;1618.920898;-1461.757080;0.188791;-0.393867;0.344582;-0.830957;63.7339;41.7339;189.6996;1.5346;77.2353;55.2353;251.0695;1.8118;42.6244;20.6244;93.7473;0.9542;26.3290;4.3290;19.6773;0.2592
8319;25.0000;26.2560;1.2560;5.0238;0.0707;4.2070;37.551;-3429.173096;1438.580444;-1475.044922;0.231282;-0.351455;0.405131;-0.811700;70.2429;45.2429;180.9716;1.4904;76.2822;51.2822;205.1286;1.6094;43.3632;18.3632;73.4530;0.7945;26.5261;1.5261;6.1043;0.0855
8337;32.0000;33.8391;1.8391;5.7473;0.0806;4.1963;36.692;-3453.954834;1359.327271;-1417.045532;0.254412;-0.349974;0.429921;-0.792440;70.9551;38.9551;121.7346;1.1488;81.3220;49.3220;154.1311;1.3456;49.1790;17.1790;53.6845;0.6200;30.9999;-1.0001;-3.1254;-0.0458
8354;43.0000;45.6187;2.6187;6.0901;0.0853;4.1967;35.501;-3501.319092;1294.584717;-1343.148193;0.305883;-0.352457;0.437870;-0.768426;24.9037;-18.0963;-42.0844;-0.7880;87.5715;44.5715;103.6547;1.0261;57.5258;14.5258;33.7809;0.4199;39.8237;-3.1763;-7.3867;-0.1107
8371;54.0000;59.3877;5.3877;9.9772;0.1372;4.2182;34.260;-3565.606201;1203.068481;-1272.629517;0.310452;-0.373031;0.480761;-0.730299;40.7841;-13.2159;-24.4739;-0.4050;93.6190;39.6190;73.3686;0.7938;66.5961;12.5961;23.3260;0.3025;51.8759;-2.1241;-3.9335;-0.0579
8388;67.0000;79.9967;12.9967;19.3980;0.2558;4.2592;32.727;-3657.817627;1137.814575;-1191.439331;0.309307;-0.376646;0.499402;-0.716285;51.1275;-15.8725;-23.6903;-0.3901;99.6592;32.6592;48.7450;0.5728;77.8463;10.8463;16.1885;0.2165;65.6051;-1.3949;-2.0820;-0.0304
8405;83.0000;99.9466;16.9466;20.4175;0.2680;4.2934;31.105;-3747.397461;1109.853027;-1100.520264;0.292543;-0.404557;0.510038;-0.700438;232.6376;149.6376;180.2863;1.4869;105.6411;22.6411;27.2785;0.3480;90.2081;7.2081;8.6845;0.1201;87.2492;4.2492;5.1195;0.0720
8422;97.0000;120.7329;23.7329;24.4669;0.3158;4.2889;29.573;-3798.625977;1105.937378;-996.645691;0.277061;-0.410555;0.510987;-0.702548;59.2079;-37.7921;-38.9609;-0.7122;112.7426;15.7426;16.2295;0.2170;103.2406;6.2406;6.4337;0.0900;99.2579;2.2579;2.3278;0.0332
8439;107.0000;144.6342;37.6342;35.1722;0.4348;4.2684;27.949;-3835.582520;1098.787476;-877.341980;0.270097;-0.426981;0.504782;-0.699950;111.4968;4.4968;4.2027;0.0594;120.8900;13.8900;12.9813;0.1761;117.1539;10.1539;9.4896;0.1308;113.8986;6.8986;6.4473;0.0901
8456;127.0000;168.0550;41.0550;32.3268;0.4041;4.2632;26.381;-3881.934570;1109.204102;-770.459961;0.272522;-0.449091;0.489140;-0.696269;149.5389;22.5389;17.7471;0.2357;128.0732;1.0732;0.8451;0.0121;129.0097;2.0097;1.5825;0.0227;126.0257;-0.9743;-0.7672;-0.0111
8490;147.0000;199.4428;52.4428;35.6754;0.4402;4.2986;23.685;-4002.055176;1281.908569;-618.535645;0.256442;-0.512209;0.378993;-0.726804;141.9603;-5.0397;-3.4284;-0.0503;137.8880;-9.1120;-6.1986;-0.0923;144.1466;-2.8534;-1.9411;-0.0283;144.2088;-2.7912;-1.8988;-0.0277
8523;157.0000;218.3789;61.3789;39.0948;0.4761;4.3055;21.536;-4077.181885;1554.309814;-465.798920;0.205041;-0.560235;0.224467;-0.770525;158.3696;1.3696;0.8723;0.0125;146.3548;-10.6452;-6.7804;-0.1013;154.7800;-2.2200;-1.4140;-0.0205;158.6145;1.6145;1.0284;0.0148
8541;167.0000;232.7816;65.7816;39.3902;0.4791;4.2869;19.836;-4105.482422;1669.572998;-320.705841;0.177399;-0.597234;0.143977;-0.768838;117.2461;-49.7539;-29.7927;-0.5103;152.9108;-14.0892;-8.4367;-0.1272;163.0638;-3.9362;-2.3570;-0.0344;173.4446;6.4446;3.8590;0.0546
8574;177.0000;248.0816;71.0816;40.1591;0.4871;4.2672;16.781;-4155.854980;1780.380371;-59.878231;0.110998;-0.631442;0.040636;-0.766361;192.4705;15.4705;8.7404;0.1209;162.8010;-14.1990;-8.0221;-0.1206;174.8176;-2.1824;-1.2330;-0.0179;182.3365;5.3365;3.0150;0.0429
8626;197.0000;264.0210;67.0210;34.0208;0.4225;4.1937;13.345;-4135.438477;1528.994751;150.248688;0.220549;-0.668509;0.157807;-0.692496;88.2829;-108.7171;-55.1864;-1.1580;172.9556;-24.0444;-12.2053;-0.1878;185.6146;-11.3854;-5.7794;-0.0859;190.3246;-6.6754;-3.3885;-0.0497
8679;177.0000;271.6632;94.6632;53.4820;0.6181;4.1492;9.102;-4127.838867;1149.102417;497.756256;0.335157;-0.644092;0.350221;-0.591744;205.9274;28.9274;16.3431;0.2184;183.5717;6.5717;3.7128;0.0526;193.4202;16.4202;9.2769;0.1280;201.4103;24.4103;13.7911;0.1864
8695;197.0000;273.4867;76.4867;38.8257;0.4733;4.1414;8.175;-4124.488281;1079.577393;607.875244;0.375820;-0.615357;0.393799;-0.570103;183.2027;-13.7973;-7.0037;-0.1048;186.4743;-10.5257;-5.3430;-0.0792;195.4161;-1.5839;-0.8040;-0.0116;199.0691;2.0691;1.0503;0.0151
8764;207.0000;288.8502;81.8502;39.5412;0.4807;4.0289;2.541;-4057.418457;1524.903320;986.212769;0.225754;-0.710494;0.210358;-0.632442;207.0051;0.0051;0.0025;0.0000;205.4601;-1.5399;-0.7439;-0.0108;211.9300;4.9300;2.3816;0.0340;211.2204;4.2204;2.0388;0.0291
8933;197.0000;293.0326;96.0326;48.7475;0.5729;4.0129;14.137;-3875.540527;973.426514;1985.156982;0.598863;-0.502087;0.461986;-0.419335;229.1276;32.1276;16.3084;0.2180;185.6319;-11.3681;-5.7706;-0.0858;201.9926;4.9926;2.5343;0.0361;208.6613;11.6613;5.9194;0.0830
8970;177.0000;270.5261;93.5261;52.8396;0.6120;4.0680;17.964;-3841.670898;816.359436;2212.049072;0.735760;-0.380149;0.465235;-0.312570;193.7998;16.7998;9.4914;0.1308;166.3617;-10.6383;-6.0103;-0.0894;183.3377;6.3377;3.5806;0.0508;201.3606;24.3606;13.7630;0.1860
9055;197.0000;272.0914;75.0914;38.1175;0.4659;3.9627;19.876;-3701.840332;1022.495483;2389.396729;0.661037;-0.491520;0.427278;-0.372655;201.0074;4.0074;2.0342;0.0291;163.4643;-33.5357;-17.0232;-0.2692;181.2001;-15.7999;-8.0203;-0.1206;202.7123;5.7123;2.8997;0.0412
9088;177.0000;270.3537;93.3537;52.7422;0.6111;3.8479;21.579;-3559.183350;1248.977661;2499.737549;0.560816;-0.655210;0.302370;-0.405904;168.6689;-8.3311;-4.7069;-0.0696;159.6689;-17.3311;-9.7916;-0.1487;176.5280;-0.4720;-0.2667;-0.0039;194.0862;17.0862;9.6532;0.1329
9105;167.0000;252.5718;85.5718;51.2406;0.5968;3.8451;23.054;-3520.964111;1367.180908;2597.857422;0.463350;-0.737466;0.240207;-0.428663;198.0241;31.0241;18.5773;0.2458;149.2840;-17.7160;-10.6084;-0.1618;163.2513;-3.7487;-2.2447;-0.0328;180.7643;13.7643;8.2421;0.1143
9122;147.0000;230.7644;83.7644;56.9826;0.6506;3.8346;24.877;-3463.071045;1474.603882;2703.281982;0.394036;-0.773390;0.192496;-0.457765;169.1616;22.1616;15.0759;0.2026;140.8400;-6.1600;-4.1905;-0.0618;148.9478;1.9478;1.3251;0.0190;168.7666;21.7666;14.8072;0.1992
9139;127.0000;201.6749;74.6749;58.7991;0.6672;3.8216;26.635;-3402.612549;1596.564087;2793.455566;0.303545;-0.824680;0.112390;-0.463822;148.1627;21.1627;16.6635;0.2224;133.4332;6.4332;5.0655;0.0713;133.6671;6.6671;5.2497;0.0738;150.9600;23.9600;18.8661;0.2493
9156;107.0000;170.8895;63.8895;59.7098;0.6755;3.7757;28.639;-3302.486572;1707.695435;2873.818115;0.236572;-0.859729;0.052284;-0.449630;133.2512;26.2512;24.5338;0.3165;125.8880;18.8880;17.6524;0.2345;116.6673;9.6673;9.0348;0.1248;127.8466;20.8466;19.4828;0.2568
9174;83.0000;133.9209;50.9209;61.3504;0.6902;3.7507;30.726;-3213.534424;1790.192871;2965.767578;0.178522;-0.873688;-0.021913;-0.452017;127.2700;44.2700;53.3373;0.6167;114.3976;31.3976;37.8284;0.4629;96.6035;13.6035;16.3897;0.2190;105.7366;22.7366;27.3935;0.3493
9191;62.0000;102.0292;40.0292;64.5632;0.7186;3.7503;32.535;-3148.630859;1796.322632;3065.779785;0.113738;-0.883277;-0.053977;-0.451632;69.7105;7.7105;12.4363;0.1691;103.7539;41.7539;67.3450;0.7428;79.5357;17.5357;28.2833;0.3593;77.2481;15.2481;24.5936;0.3172
9208;50.0000;80.1560;30.1560;60.3120;0.6809;3.7422;33.868;-3089.216064;1725.895996;3145.709717;0.120968;-0.878988;-0.064288;-0.456742;55.7906;5.7906;11.5811;0.1581;94.7291;44.7291;89.4582;0.9219;66.2973;16.2973;32.5947;0.4070;62.7547;12.7547;25.5094;0.3278
9225;47.0000;74.6918;27.6918;58.9187;0.6683;3.7144;34.406;-3040.323486;1586.691650;3173.223145;0.188631;-0.884169;-0.018265;-0.427002;54.4674;7.4674;15.8882;0.2127;91.7086;44.7086;95.1247;0.9644;61.6358;14.6358;31.1400;0.3911;57.8810;10.8810;23.1510;0.3004
9242;43.0000;71.2459;28.2459;65.6882;0.7285;3.6689;34.807;-2981.815186;1424.494507;3172.933594;0.314998;-0.864764;0.054445;-0.387291;49.1931;6.1931;14.4025;0.1941;89.3737;46.3737;107.8459;1.0555;58.4342;15.4342;35.8936;0.4425;54.1529;11.1529;25.9370;0.3327
9258;37.0000;64.5658;27.5658;74.5022;0.8032;3.6632;35.317;-2951.025391;1248.655396;3187.437744;0.457724;-0.805261;0.137960;-0.350729;40.0185;3.0185;8.1582;0.1131;88.0582;51.0582;137.9951;1.2509;55.2671;18.2671;49.3705;0.5789;48.0084;11.0084;29.7523;0.3758
9275;27.0000;51.6252;24.6252;91.2044;0.9351;3.7056;36.189;-2944.533691;1071.364868;3235.456787;0.584465;-0.715827;0.222738;-0.310453;25.6857;-1.3143;-4.8679;-0.0720;82.4512;55.4512;205.3747;1.6106;48.8203;21.8203;80.8159;0.8545;37.0707;10.0707;37.2988;0.4573
9294;22.0000;40.0435;18.0435;82.0159;0.8641;3.7908;36.984;-2974.194092;916.337524;3299.901611;0.685650;-0.606452;0.297983;-0.270753;18.3906;-3.6094;-16.4061;-0.2585;75.3335;53.3335;242.4250;1.7758;42.5965;20.5965;93.6205;0.9532;28.8323;6.8323;31.0558;0.3902
9311;25.0000;41.0768;16.0768;64.3071;0.7164;3.8588;36.760;-3033.073242;802.779907;3302.646240;0.746652;-0.509802;0.350287;-0.244770;19.8250;-5.1750;-20.6999;-0.3346;73.8949;48.8949;195.5798;1.5635;42.1999;17.1999;68.7995;0.7553;29.6252;4.6252;18.5007;0.2449
9328;37.0000;51.9532;14.9532;40.4141;0.4897;3.9412;35.606;-3143.308594;701.921387;3260.491699;0.783654;-0.445567;0.375484;-0.215333;29.8539;-7.1461;-19.3137;-0.3096;75.8611;38.8611;105.0300;1.0358;45.7256;8.7256;23.5827;0.3055;38.0575;1.0575;2.8582;0.0407
9345;50.0000;72.2717;22.2717;44.5434;0.5315;4.0294;33.760;-3289.410400;669.333740;3196.445068;0.801912;-0.415556;0.373888;-0.210849;51.3461;1.3461;2.6922;0.0383;81.2954;31.2954;62.5907;0.7012;53.9745;3.9745;7.9491;0.1104;54.8413;4.8413;9.6825;0.1333
9362;72.0000;100.1915;28.1915;39.1548;0.4767;4.1377;31.576;-3466.898438;677.650024;3129.571533;0.800392;-0.425304;0.367489;-0.208425;88.4005;16.4005;22.7785;0.2961;86.9314;14.9314;20.7380;0.2719;65.8470;-6.1530;-8.5459;-0.1289;75.7064;3.7064;5.1478;0.0724
9379;87.0000;127.5195;40.5195;46.5741;0.5516;4.2648;29.029;-3675.086914;729.145813;3053.048828;0.770406;-0.477128;0.366426;-0.211083;117.3599;30.3599;34.8965;0.4319;92.5785;5.5785;6.4121;0.0897;82.2134;-4.7866;-5.5018;-0.0816;93.2027;6.2027;7.1296;0.0994
9397;107.0000;154.3264;47.3264;44.2302;0.5284;4.3534;26.505;-3847.039795;781.521790;2943.829102;0.721529;-0.530229;0.367009;-0.252105;111.9357;4.9357;4.6128;0.0651;101.0232;-5.9768;-5.5858;-0.0829;101.6232;-5.3768;-5.0251;-0.0744;114.0038;7.0038;6.5456;0.0915
9413;127.0000;174.6490;47.6490;37.5189;0.4596;4.4189;24.466;-3977.393066;810.480774;2839.749268;0.703165;-0.535506;0.374143;-0.280729;123.2724;-3.7276;-2.9351;-0.0430;108.3224;-18.6776;-14.7068;-0.2295;115.5948;-11.4052;-8.9805;-0.1358;125.7734;-1.2266;-0.9658;-0.0140
9431;137.0000;191.2821;54.2821;39.6220;0.4815;4.4648;22.535;-4085.004639;892.967957;2745.377197;0.670351;-0.548313;0.384702;-0.319354;136.8306;-0.1694;-0.1236;-0.0018;115.5812;-21.4188;-15.6341;-0.2453;126.7460;-10.2540;-7.4847;-0.1122;135.9089;-1.0911;-0.7964;-0.0115
9464;147.0000;203.7043;56.7043;38.5743;0.4707;4.5420;20.095;-4239.186523;1148.200928;2654.589355;0.570455;-0.627935;0.365367;-0.383126;138.4904;-8.5096;-5.7888;-0.0860;120.9187;-26.0813;-17.7424;-0.2818;134.2976;-12.7024;-8.6411;-0.1304;151.4878;4.4878;3.0529;0.0434
9583;137.0000;197.9671;60.9671;44.5015;0.5311;4.8622;11.261;-4789.006836;1846.052734;1943.964355;0.214676;-0.746974;0.070322;-0.625299;144.3640;7.3640;5.3752;0.0755;131.3820;-5.6180;-4.1007;-0.0604;140.2329;3.2329;2.3598;0.0336;145.7950;8.7950;6.4197;0.0898
9704;127.0000;186.4375;59.4375;46.8012;0.5539;4.9859;4.518;-4988.595703;1057.128052;876.655151;0.498983;-0.520938;0.526244;-0.450230;115.6376;-11.3624;-8.9468;-0.1352;131.3140;4.3140;3.3968;0.0482;135.4459;8.4459;6.6503;0.0929;135.0922;8.0922;6.3718;0.0891
9890;117.0000;169.6534;52.6534;45.0029;0.5361;5.2051;13.440;-5132.547363;1785.829834;5.378592;0.176308;-0.677775;0.080751;-0.709236;65.3985;-51.6015;-44.1038;-0.8392;112.3248;-4.6752;-3.9959;-0.0588;120.0748;3.0748;2.6280;0.0374;121.8597;4.8597;4.1536;0.0587
9925;107.0000;156.1022;49.1022;45.8899;0.5449;5.2710;16.159;-5144.988770;1960.872559;-199.605957;0.123723;-0.628219;-0.066273;-0.765272;108.2708;1.2708;1.1877;0.0170;103.3450;-3.6550;-3.4159;-0.0501;110.7785;3.7785;3.5313;0.0501;113.4465;6.4465;6.0247;0.0844
10087;117.0000;163.5609;46.5609;39.7956;0.4833;5.2002;15.562;-5090.316895;1985.378296;-110.532913;0.110147;-0.659837;-0.039643;-0.742234;112.1041;-4.8959;-4.1845;-0.0617;108.5833;-8.4167;-7.1938;-0.1077;116.2711;-0.7289;-0.6230;-0.0090;117.6180;0.6180;0.5282;0.0076
10136;127.0000;170.3380;43.3380;34.1244;0.4236;5.1847;12.229;-5139.224121;2013.156006;258.334198;0.084629;-0.658393;-0.053491;-0.745986;198.5265;71.5265;56.3201;0.6445;114.7439;-12.2561;-9.6505;-0.1464;121.6343;-5.3657;-4.2249;-0.0623;124.6303;-2.3697;-1.8659;-0.0272
10303;137.0000;187.9080;50.9080;37.1591;0.4559;4.8665;9.250;-4841.254883;2022.777710;1546.214966;0.019746;-0.737000;-0.167305;-0.654561;132.7992;-4.2008;-3.0663;-0.0449;129.5871;-7.4129;-5.4109;-0.0803;135.9460;-1.0540;-0.7693;-0.0111;138.8293;1.8293;1.3353;0.0191
10372;147.0000;200.1918;53.1918;36.1849;0.4456;4.6044;12.126;-4531.159668;2015.827148;1842.740356;0.045118;-0.831321;-0.161900;-0.529772;153.7740;6.7740;4.6082;0.0650;133.2865;-13.7135;-9.3289;-0.1413;142.1057;-4.8943;-3.3295;-0.0489;146.4285;-0.5715;-0.3888;-0.0056
10443;157.0000;214.3241;57.3241;36.5121;0.4490;4.4702;13.933;-4363.033203;1995.222778;1998.343018;0.037282;-0.835488;-0.150460;-0.527192;154.6689;-2.3311;-1.4848;-0.0216;140.1470;-16.8530;-10.7344;-0.1638;150.9327;-6.0673;-3.8645;-0.0569;151.1909;-5.8091;-3.7001;-0.0544
10504;177.0000;241.9462;64.9462;36.6928;0.4509;4.1618;17.157;-3994.313232;1966.238770;2191.586670;0.018685;-0.831931;-0.154012;-0.532749;176.2506;-0.7494;-0.4234;-0.0061;154.4955;-22.5045;-12.7144;-0.1962;168.3518;-8.6482;-4.8860;-0.0723;181.4729;4.4729;2.5270;0.0360
10867;197.0000;254.5260;57.5260;29.2010;0.3696;3.8817;19.434;-3668.935547;1823.295166;2319.209473;0.073741;-0.900121;-0.102613;-0.416910;192.3036;-4.6964;-2.3840;-0.0348;158.4629;-38.5371;-19.5620;-0.3141;173.5044;-23.4956;-11.9267;-0.1832;191.5396;-5.4604;-2.7718;-0.0406
10887;177.0000;250.7632;73.7632;41.6741;0.5026;3.9701;18.008;-3784.175049;1787.599609;2265.051270;0.109306;-0.896357;-0.084543;-0.421246;180.4638;3.4638;1.9570;0.0280;156.1954;-20.8046;-11.7540;-0.1804;171.4371;-5.5629;-3.1429;-0.0461;189.6400;12.6400;7.1413;0.0995
10938;167.0000;236.6203;69.6203;41.6888;0.5027;4.2131;12.196;-4132.312500;1704.251953;1941.177124;0.149218;-0.891716;-0.010217;-0.427167;169.6640;2.6640;1.5952;0.0228;154.0049;-12.9951;-7.7815;-0.1169;165.8347;-1.1653;-0.6978;-0.0101;172.7891;5.7891;3.4665;0.0492
10954;157.0000;225.3520;68.3520;43.5363;0.5214;4.3529;11.098;-4286.341797;1683.662964;1894.961792;0.136787;-0.885632;-0.004488;-0.443763;163.7188;6.7188;4.2795;0.0605;148.5207;-8.4793;-5.4008;-0.0801;159.0221;2.0221;1.2880;0.0185;166.2687;9.2687;5.9037;0.0828
11001;147.0000;203.7782;56.7782;38.6246;0.4712;4.6471;7.844;-4622.282227;1637.995239;1696.614502;0.131408;-0.854634;0.010087;-0.502226;136.9599;-10.0401;-6.8300;-0.1021;140.0816;-6.9184;-4.7064;-0.0695;147.3236;0.3236;0.2201;0.0032;148.8412;1.8412;1.2525;0.0180
11050;127.0000;181.6606;54.6606;43.0399;0.5164;5.0000;4.670;-5007.361328;1599.684204;1457.461060;0.145990;-0.807282;0.063902;-0.568242;126.5910;-0.4090;-0.3220;-0.0047;128.6800;1.6800;1.3228;0.0190;133.4432;6.4432;5.0734;0.0714;132.2874;5.2874;4.1633;0.0588
11106;117.0000;162.1812;45.1812;38.6164;0.4711;5.3304;2.413;-5357.542480;1565.692749;1124.587402;0.160191;-0.763114;0.067477;-0.622450;117.3199;0.3199;0.2735;0.0039;115.5697;-1.4303;-1.2225;-0.0177;119.2138;2.2138;1.8921;0.0270;118.2359;1.2359;1.0563;0.0152
11165;107.0000;149.1246;42.1246;39.3688;0.4789;5.5986;5.944;-5614.029785;1559.554443;614.333191;0.148475;-0.710895;0.082351;-0.682497;113.5152;6.5152;6.0890;0.0853;104.6629;-2.3371;-2.1842;-0.0319;108.8918;1.8918;1.7681;0.0253;108.0717;1.0717;1.0016;0.0144
11295;97.0000;131.8387;34.8387;35.9162;0.4427;5.9425;15.680;-5790.014648;1423.314575;-451.111694;0.160776;-0.614415;0.190678;-0.748523;96.6790;-0.3210;-0.3310;-0.0048;85.0187;-11.9813;-12.3518;-0.1902;91.7949;-5.2051;-5.3661;-0.0796;94.7646;-2.2354;-2.3045;-0.0336
11809;97.0000;130.2809;33.2809;34.3102;0.4256;5.8800;12.007;-5805.958496;1321.425415;-70.645325;0.194492;-0.661669;0.386640;-0.612271;232.9256;135.9256;140.1294;1.2638;85.6108;-11.3892;-11.7414;-0.1802;91.6562;-5.3438;-5.5091;-0.0818;95.6318;-1.3682;-1.4105;-0.0205
11861;107.0000;143.9972;36.9972;34.5768;0.4284;5.6222;10.190;-5584.596680;1390.344727;153.728882;0.196475;-0.711769;0.293548;-0.607134;126.5142;19.5142;18.2375;0.2417;96.2535;-10.7465;-10.0435;-0.1527;102.1527;-4.8473;-4.5301;-0.0669;107.5069;0.5069;0.4738;0.0068
